event_id,timestamp,machine,event_type,feature_1,feature_2,feature_3,feature_4,feature_5,ip_address,user_id,process,label
EVT-00888,2025-04-14 03:04:26.063930,machine5,privilege_escalation,0.5391,0.8676,0.8137,0.8144,1.6276,192.168.1.75,U1016,python.exe,malicious
EVT-00889,2025-04-14 03:05:37.887948,machine5,normal_activity,0.1274,0.0943,0.2833,0.4842,0.4772,192.168.1.123,U1004,taskmgr.exe,benign
EVT-00890,2025-04-14 03:06:34.267898,machine4,failed_login_attempts,0.4559,0.723,0.7878,1.1251,1.9729,192.168.1.121,U1017,teamviewer.exe,malicious
EVT-00891,2025-04-14 03:08:16.604786,machine1,exploit_cve,1.1742,0.8512,1.4525,1.4138,1.4231,192.168.1.150,U1009,chrome.exe,malicious
EVT-00892,2025-04-14 03:08:53.765674,machine3,lateral_movement,0.7952,1.0608,1.1459,1.4405,1.7862,192.168.1.111,U1014,taskmgr.exe,malicious
EVT-00893,2025-04-14 03:09:40.650683,machine1,normal_activity,0.0595,0.2154,0.3144,0.3716,0.4281,192.168.1.200,U1006,wmic.exe,benign
EVT-00894,2025-04-14 03:09:57.124009,machine2,download_suspicious_domain,0.5672,1.154,0.8687,0.8441,1.9342,192.168.1.88,U1012,chrome.exe,malicious
EVT-00895,2025-04-14 03:10:40.510457,machine1,lateral_movement,1.0025,0.7786,0.5424,0.6307,1.4086,192.168.1.25,U1018,bash.exe,malicious
EVT-00896,2025-04-14 03:10:56.824808,machine4,execution_suspicious_process,0.3851,0.7164,0.9205,0.9734,1.8549,192.168.1.128,U1004,certutil.exe,malicious
EVT-00897,2025-04-14 03:12:45.171625,machine1,normal_activity,0.089,0.1647,0.2759,0.4346,0.4618,192.168.1.99,U1005,wmic.exe,benign
EVT-00898,2025-04-14 03:13:36.306894,machine3,normal_activity,0.1461,0.2575,0.3619,0.3987,0.5671,192.168.1.111,U1004,ruby.exe,benign
EVT-00899,2025-04-14 03:14:26.657608,machine5,c2_connection,1.0782,1.0463,1.3586,1.5156,1.4856,192.168.1.10,U1006,bash.exe,malicious
EVT-00900,2025-04-14 03:16:02.729935,machine3,lateral_movement,0.5054,0.9478,1.2676,1.152,1.9082,192.168.1.123,U1008,msedge.exe,malicious
EVT-00901,2025-04-14 03:16:17.665336,machine1,c2_connection,0.2142,1.0316,0.713,0.7723,0.9839,192.168.1.88,U1019,services.exe,malicious
EVT-00902,2025-04-14 03:16:33.238182,machine5,normal_activity,0.0638,0.2537,0.3655,0.4887,0.5016,192.168.1.32,U1008,nc.exe,benign
EVT-00903,2025-04-14 03:19:38.283992,machine3,failed_login_attempts,0.5809,0.8366,1.1215,0.9286,1.5957,192.168.1.101,U1018,outlook.exe,malicious
EVT-00904,2025-04-14 03:20:33.401493,machine2,phishing_credential_stealer,0.7217,0.6441,0.8379,1.159,1.524,192.168.1.64,U1018,certutil.exe,malicious
EVT-00905,2025-04-14 03:21:24.257598,machine3,c2_connection,0.9479,1.2597,1.1635,1.5652,1.4213,192.168.1.128,U1012,wmic.exe,malicious
EVT-00906,2025-04-14 03:21:25.251485,machine4,c2_connection,0.3387,0.8268,1.1946,0.963,1.5583,192.168.1.90,U1017,winword.exe,malicious
EVT-00907,2025-04-14 03:21:55.044741,machine2,execution_suspicious_process,0.6877,0.7975,0.7471,0.7274,1.3753,192.168.1.133,U1012,mimikatz.exe,malicious
EVT-00908,2025-04-14 03:24:13.608154,machine3,normal_activity,0.0472,0.2002,0.3117,0.4364,0.484,192.168.1.112,U1001,nc.exe,benign
EVT-00909,2025-04-14 03:25:53.926605,machine2,suspicious_file_download,0.8197,0.4944,0.5522,1.2508,1.9626,192.168.1.90,U1008,spoolsv.exe,malicious
EVT-00910,2025-04-14 03:26:24.562630,machine1,privilege_escalation,0.732,1.3785,0.8597,1.2004,1.8585,192.168.1.128,U1011,msedge.exe,malicious
EVT-00911,2025-04-14 03:27:27.870927,machine4,normal_activity,0.0493,0.1575,0.3902,0.4329,0.5581,192.168.1.32,U1013,svchost.exe,benign
EVT-00912,2025-04-14 03:27:55.835758,machine1,c2_connection,0.687,0.7777,1.4694,1.032,1.3814,192.168.1.88,U1014,mimikatz.exe,malicious
EVT-00913,2025-04-14 03:28:32.067196,machine2,phishing_credential_stealer,0.7192,0.6296,0.8835,1.4483,1.5569,192.168.1.130,U1014,taskmgr.exe,malicious
EVT-00914,2025-04-14 03:28:58.152248,machine2,normal_activity,0.0299,0.1367,0.2752,0.368,0.4971,192.168.1.112,U1002,node.exe,benign
EVT-00915,2025-04-14 03:29:12.950117,machine1,data_exfiltration,1.0828,0.7462,1.3951,1.2311,1.2943,192.168.1.128,U1011,vsserv.exe,malicious
EVT-00916,2025-04-14 03:30:00.296544,machine2,download_suspicious_domain,0.6346,0.9703,1.1075,1.1345,1.8796,192.168.1.192,U1007,teamviewer.exe,malicious
EVT-00917,2025-04-14 03:30:40.699176,machine3,data_exfiltration,0.7101,0.6976,1.0177,0.4502,1.818,192.168.1.150,U1019,msedge.exe,malicious
EVT-00918,2025-04-14 03:33:45.188035,machine1,normal_activity,0.1279,0.1839,0.3241,0.4012,0.5739,192.168.1.244,U1011,services.exe,benign
EVT-00919,2025-04-14 03:33:52.167489,machine1,phishing_credential_stealer,0.4393,1.2127,1.2751,1.6017,1.4666,192.168.1.112,U1020,certutil.exe,malicious
EVT-00920,2025-04-14 03:34:28.056037,machine4,suspicious_file_download,0.6734,0.8578,0.6563,1.4418,1.5817,192.168.1.222,U1007,certutil.exe,malicious
EVT-00921,2025-04-14 03:35:54.666190,machine5,normal_activity,0.0816,0.1895,0.3717,0.3744,0.6097,192.168.1.100,U1016,ruby.exe,benign
EVT-00922,2025-04-14 03:36:38.329327,machine2,normal_activity,0.1914,0.1376,0.327,0.4499,0.5319,192.168.1.121,U1003,spoolsv.exe,benign
EVT-00923,2025-04-14 03:39:17.463216,machine2,failed_login_attempts,0.726,0.9906,1.1393,1.0689,1.5755,192.168.1.88,U1015,ruby.exe,malicious
EVT-00924,2025-04-14 03:39:46.640404,machine1,normal_activity,0.0673,0.2488,0.3253,0.3943,0.3902,192.168.1.64,U1017,spoolsv.exe,benign
EVT-00925,2025-04-14 03:39:56.553893,machine1,normal_activity,0.0733,0.231,0.232,0.3778,0.5016,192.168.1.80,U1014,powershell.exe -enc,benign
EVT-00926,2025-04-14 03:42:05.667387,machine2,normal_activity,0.2195,0.2406,0.3471,0.3482,0.5417,192.168.1.150,U1010,wmic.exe,benign
EVT-00927,2025-04-14 03:42:09.912793,machine5,normal_activity,0.1241,0.2262,0.2015,0.2863,0.6208,192.168.1.111,U1014,chrome.exe,benign
EVT-00928,2025-04-14 03:42:43.397559,machine4,download_suspicious_domain,0.2562,0.4581,1.4259,1.213,1.5024,192.168.1.64,U1003,powershell.exe -enc,malicious
EVT-00929,2025-04-14 03:43:08.416174,machine2,c2_connection,0.7381,0.9626,0.8426,1.0618,1.9346,192.168.1.150,U1003,vsserv.exe,malicious
EVT-00930,2025-04-14 03:44:03.668667,machine5,normal_activity,0.0956,0.2029,0.4332,0.3857,0.4027,192.168.1.111,U1018,vsserv.exe,benign
EVT-00931,2025-04-14 03:45:21.621666,machine2,privilege_escalation,0.7433,0.6033,1.3638,0.6327,1.6392,192.168.1.188,U1014,mimikatz.exe,malicious
EVT-00932,2025-04-14 03:46:00.076678,machine1,exploit_cve,0.8169,0.3147,0.6588,1.3226,1.2747,192.168.1.130,U1019,wmic.exe,malicious
EVT-00933,2025-04-14 03:47:53.156358,machine2,privilege_escalation,0.7456,0.5676,0.7758,1.1857,1.4455,192.168.1.10,U1014,vsserv.exe,malicious
EVT-00934,2025-04-14 03:47:55.991699,machine1,failed_login_attempts,0.7041,1.1039,1.2384,0.8174,1.0941,192.168.1.128,U1008,teamviewer.exe,malicious
EVT-00935,2025-04-14 03:48:19.474602,machine5,normal_activity,0.0787,0.1055,0.2905,0.4563,0.4606,192.168.1.121,U1010,nc.exe,benign
EVT-00936,2025-04-14 03:49:11.871219,machine2,suspicious_file_download,0.547,0.7738,0.8078,1.1857,1.4353,192.168.1.22,U1016,taskmgr.exe,malicious
EVT-00937,2025-04-14 03:49:40.444507,machine3,phishing_credential_stealer,1.3777,1.0891,0.826,0.6111,1.1364,192.168.1.80,U1003,mimikatz.exe,malicious
EVT-00938,2025-04-14 03:49:49.773682,machine2,privilege_escalation,0.6532,0.9662,1.0503,1.0098,1.3765,192.168.1.80,U1009,lsass.exe,malicious
EVT-00939,2025-04-14 03:50:03.515970,machine5,normal_activity,0.1816,0.1575,0.2115,0.3579,0.5053,192.168.1.90,U1015,teamviewer.exe,benign
EVT-00940,2025-04-14 03:50:33.852342,machine3,normal_activity,0.0982,0.1947,0.2713,0.3283,0.4669,192.168.1.77,U1010,services.exe,benign
EVT-00941,2025-04-14 03:50:59.102429,machine3,normal_activity,0.2005,0.1118,0.4142,0.3673,0.497,192.168.1.22,U1015,powershell.exe -enc,benign
EVT-00942,2025-04-14 03:52:17.593449,machine1,suspicious_file_download,0.8175,1.05,0.9204,1.3672,1.4666,192.168.1.99,U1017,bash.exe,malicious
EVT-00943,2025-04-14 03:53:28.669103,machine5,normal_activity,0.0353,0.2034,0.2121,0.4181,0.6287,192.168.1.123,U1006,taskmgr.exe,benign
EVT-00944,2025-04-14 03:54:35.892987,machine3,failed_login_attempts,0.904,0.7771,0.9173,1.306,1.8454,192.168.1.75,U1018,certutil.exe,malicious
EVT-00945,2025-04-14 03:55:34.232258,machine1,execution_suspicious_process,0.8461,1.0314,1.5368,1.0276,2.0282,192.168.1.80,U1004,services.exe,malicious
EVT-00946,2025-04-14 03:56:58.071110,machine4,normal_activity,0.1298,0.2031,0.2579,0.3455,0.4594,192.168.1.90,U1015,certutil.exe,benign
EVT-00947,2025-04-14 03:59:55.556483,machine1,privilege_escalation,0.6908,0.4839,0.9326,1.3082,1.0234,192.168.1.244,U1009,msedge.exe,malicious
EVT-00948,2025-04-14 04:00:16.502061,machine1,suspicious_file_download,0.4824,1.0956,1.0862,0.6804,1.6636,192.168.1.150,U1003,outlook.exe,malicious
EVT-00949,2025-04-14 04:02:25.762772,machine3,normal_activity,0.0646,0.202,0.2641,0.3698,0.4474,192.168.1.111,U1013,mimikatz.exe,benign
EVT-00950,2025-04-14 04:02:26.668002,machine2,exploit_cve,0.7518,1.1965,1.0052,0.6771,1.5485,192.168.1.101,U1016,taskmgr.exe,malicious
EVT-00951,2025-04-14 04:05:28.969259,machine2,normal_activity,0.1057,0.188,0.4161,0.5814,0.5939,192.168.1.130,U1004,chrome.exe,benign
EVT-00952,2025-04-14 04:05:35.309345,machine1,normal_activity,-0.0225,0.0628,0.3118,0.3725,0.5234,192.168.1.64,U1010,regsvr32.exe,benign
EVT-00953,2025-04-14 04:05:42.468221,machine1,failed_login_attempts,0.8124,1.0552,1.2453,1.1943,1.3816,192.168.1.22,U1019,node.exe,malicious
EVT-00954,2025-04-14 04:06:16.659432,machine1,failed_login_attempts,1.0421,0.9397,0.8544,0.9127,1.4755,192.168.1.200,U1011,conhost.exe,malicious
EVT-00955,2025-04-14 04:06:26.657180,machine1,lateral_movement,1.1874,0.24,0.8186,1.2838,1.315,192.168.1.121,U1017,mimikatz.exe,malicious
EVT-00956,2025-04-14 04:06:27.397928,machine5,normal_activity,0.206,0.2948,0.2919,0.4839,0.5226,192.168.1.244,U1012,nc.exe,benign
EVT-00957,2025-04-14 04:06:27.402202,machine3,lateral_movement,0.9974,1.0823,0.5154,1.3086,1.5728,192.168.1.222,U1003,vsserv.exe,malicious
EVT-00958,2025-04-14 04:06:47.459769,machine3,normal_activity,0.1454,0.2192,0.3561,0.4584,0.4893,192.168.1.100,U1018,teamviewer.exe,benign
EVT-00959,2025-04-14 04:08:32.305132,machine2,failed_login_attempts,0.4392,0.877,0.994,0.7687,1.7509,192.168.1.100,U1006,services.exe,malicious
EVT-00960,2025-04-14 04:08:40.020853,machine3,lateral_movement,0.5928,0.9079,1.0998,1.2394,1.4473,192.168.1.10,U1002,powershell.exe -enc,malicious
EVT-00961,2025-04-14 04:09:35.124550,machine1,phishing_credential_stealer,1.1733,0.8148,1.5806,0.6829,1.434,192.168.1.222,U1001,spoolsv.exe,malicious
EVT-00962,2025-04-14 04:11:18.665252,machine1,normal_activity,0.0852,0.2581,0.3281,0.3166,0.5024,192.168.1.90,U1020,explorer.exe,benign
EVT-00963,2025-04-14 04:11:31.724534,machine3,exploit_cve,0.7153,0.6994,0.9245,0.9533,1.3741,192.168.1.111,U1019,services.exe,malicious
EVT-00964,2025-04-14 04:11:52.200551,machine2,failed_login_attempts,0.7507,1.1002,1.1891,1.2937,1.714,192.168.1.64,U1003,certutil.exe,malicious
EVT-00965,2025-04-14 04:16:56.001884,machine4,normal_activity,0.0961,0.1808,0.2176,0.474,0.4973,192.168.1.128,U1011,ruby.exe,benign
EVT-00966,2025-04-14 04:18:08.385339,machine5,normal_activity,0.033,0.2387,0.2816,0.3811,0.4549,192.168.1.130,U1017,outlook.exe,benign
EVT-00967,2025-04-14 04:18:51.721126,machine4,exploit_cve,0.6174,0.8371,0.6662,0.8068,1.5537,192.168.1.88,U1006,mimikatz.exe,malicious
EVT-00968,2025-04-14 04:20:43.421921,machine1,normal_activity,0.0716,0.1853,0.2655,0.4134,0.5956,192.168.1.75,U1007,bash.exe,benign
EVT-00969,2025-04-14 04:20:49.961673,machine1,download_suspicious_domain,1.256,1.0825,1.1107,1.3045,1.4251,192.168.1.101,U1010,spoolsv.exe,malicious
EVT-00970,2025-04-14 04:22:22.816212,machine1,c2_connection,1.0119,1.1439,0.6161,1.2488,1.1704,192.168.1.123,U1014,msedge.exe,malicious
EVT-00971,2025-04-14 04:23:44.819467,machine4,normal_activity,0.1525,0.2235,0.2918,0.4798,0.4716,192.168.1.44,U1014,svchost.exe,benign
EVT-00972,2025-04-14 04:24:12.000229,machine5,lateral_movement,0.8281,0.9029,1.2816,1.2225,1.2999,192.168.1.111,U1016,services.exe,malicious
EVT-00973,2025-04-14 04:24:33.820844,machine5,normal_activity,0.0513,0.242,0.3166,0.4518,0.5125,192.168.1.25,U1020,java.exe,benign
EVT-00974,2025-04-14 04:25:23.222454,machine1,exploit_cve,0.7156,1.3948,1.046,0.9619,1.84,192.168.1.128,U1011,powershell.exe -enc,malicious
EVT-00975,2025-04-14 04:26:50.340975,machine4,suspicious_file_download,0.5349,0.6581,1.1816,1.4062,1.6352,192.168.1.188,U1014,powershell.exe -enc,malicious
EVT-00976,2025-04-14 04:28:26.706224,machine3,exploit_cve,1.0869,0.5599,1.1805,1.1881,1.5432,192.168.1.10,U1002,winword.exe,malicious
EVT-00977,2025-04-14 04:30:42.334115,machine4,suspicious_file_download,1.3223,1.0,1.1035,0.7833,1.5039,192.168.1.90,U1017,services.exe,malicious
EVT-00978,2025-04-14 04:30:54.404626,machine3,failed_login_attempts,0.5827,0.6295,0.8965,1.0191,1.3932,192.168.1.75,U1010,wmic.exe,malicious
EVT-00979,2025-04-14 04:31:11.020249,machine1,exploit_cve,0.838,0.6455,0.6287,0.8202,1.7617,192.168.1.33,U1010,java.exe,malicious
EVT-00980,2025-04-14 04:32:32.132414,machine1,download_suspicious_domain,0.3893,1.0953,1.0342,0.9937,1.8138,192.168.1.133,U1007,outlook.exe,malicious
EVT-00981,2025-04-14 04:32:44.229267,machine5,normal_activity,0.0592,0.2087,0.3763,0.3625,0.4642,192.168.1.123,U1009,chrome.exe,benign
EVT-00982,2025-04-14 04:32:44.770123,machine2,lateral_movement,0.8975,0.9984,1.0366,0.9196,1.6469,192.168.1.75,U1002,python.exe,malicious
EVT-00983,2025-04-14 04:32:59.064288,machine2,privilege_escalation,0.5398,0.7202,0.9537,1.4377,1.6584,192.168.1.75,U1002,services.exe,malicious
EVT-00984,2025-04-14 04:33:20.802144,machine2,execution_suspicious_process,1.3185,1.2085,1.2142,1.3649,2.2219,192.168.1.10,U1008,bash.exe,malicious
EVT-00985,2025-04-14 04:33:42.696537,machine2,failed_login_attempts,0.2687,0.6212,0.61,1.2928,1.2037,192.168.1.200,U1018,winword.exe,malicious
EVT-00986,2025-04-14 04:34:50.212931,machine5,phishing_credential_stealer,0.596,1.0439,0.968,0.5753,1.6298,192.168.1.150,U1011,chrome.exe,malicious
EVT-00987,2025-04-14 04:35:51.103274,machine1,data_exfiltration,0.7894,1.11,0.8554,0.5509,1.8975,192.168.1.244,U1012,services.exe,malicious
EVT-00988,2025-04-14 04:36:26.672757,machine1,normal_activity,0.0638,0.1632,0.2988,0.495,0.5652,192.168.1.33,U1019,taskmgr.exe,benign
EVT-00989,2025-04-14 04:37:44.637205,machine4,exploit_cve,0.7849,1.617,0.9397,1.1281,1.2219,192.168.1.77,U1016,vsserv.exe,malicious
EVT-00990,2025-04-14 04:38:24.908050,machine3,lateral_movement,0.6398,1.1731,1.2322,1.1416,1.2513,192.168.1.25,U1015,wmic.exe,malicious
EVT-00991,2025-04-14 04:39:27.745432,machine1,normal_activity,0.0901,0.1749,0.369,0.401,0.4475,192.168.1.133,U1017,java.exe,benign
EVT-00992,2025-04-14 04:42:36.469311,machine1,normal_activity,0.1481,0.2456,0.3634,0.4386,0.5049,192.168.1.22,U1020,winword.exe,benign
EVT-00993,2025-04-14 04:44:01.351345,machine1,normal_activity,0.0691,0.1459,0.3469,0.2968,0.5372,192.168.1.32,U1005,svchost.exe,benign
EVT-00994,2025-04-14 04:44:20.193801,machine1,privilege_escalation,0.692,1.0325,0.9607,1.2313,1.5063,192.168.1.64,U1018,services.exe,malicious
EVT-00995,2025-04-14 04:44:30.489581,machine1,download_suspicious_domain,0.8372,0.9325,1.1574,0.9657,1.8982,192.168.1.77,U1019,chrome.exe,malicious
EVT-00996,2025-04-14 04:47:21.112498,machine1,failed_login_attempts,1.037,1.0503,1.4122,0.9617,1.4686,192.168.1.100,U1004,spoolsv.exe,malicious
EVT-00997,2025-04-14 04:48:25.887957,machine4,suspicious_file_download,0.2647,0.6755,1.3985,1.2746,1.3122,192.168.1.222,U1009,services.exe,malicious
EVT-00998,2025-04-14 04:50:13.041666,machine4,suspicious_file_download,0.353,0.8826,1.1009,1.1263,1.3634,192.168.1.121,U1012,taskmgr.exe,malicious
EVT-00999,2025-04-14 04:51:05.249024,machine5,normal_activity,0.1265,0.235,0.2261,0.3833,0.5662,192.168.1.111,U1011,lsass.exe,benign
EVT-01000,2025-04-14 04:51:57.613708,machine2,failed_login_attempts,0.5903,0.7458,1.3334,1.486,1.9685,192.168.1.50,U1020,nc.exe,malicious
EVT-01001,2025-04-14 04:59:09.971904,machine1,privilege_escalation,0.2587,0.7061,0.9545,1.5117,1.2918,192.168.1.44,U1006,winword.exe,malicious
EVT-01002,2025-04-14 05:01:38.878441,machine5,lateral_movement,0.7627,1.1053,0.7056,0.7284,1.563,192.168.1.101,U1015,regsvr32.exe,malicious
EVT-01003,2025-04-14 05:01:42.844087,machine4,normal_activity,0.082,0.2342,0.1744,0.4402,0.5272,192.168.1.150,U1004,vsserv.exe,benign
EVT-01004,2025-04-14 05:01:54.196530,machine3,failed_login_attempts,0.8605,0.8745,0.5558,1.0014,1.3042,192.168.1.133,U1009,chrome.exe,malicious
EVT-01005,2025-04-14 05:02:21.052688,machine1,execution_suspicious_process,0.8614,0.658,1.1446,1.3365,1.2709,192.168.1.77,U1014,teamviewer.exe,malicious
EVT-01006,2025-04-14 05:02:46.574122,machine2,normal_activity,0.0682,0.1826,0.2716,0.5771,0.4441,192.168.1.77,U1014,teamviewer.exe,benign
EVT-01007,2025-04-14 05:02:58.362672,machine3,failed_login_attempts,1.08,0.919,1.0681,1.0057,1.7034,192.168.1.25,U1002,msedge.exe,malicious
EVT-01008,2025-04-14 05:04:04.840318,machine3,data_exfiltration,0.6802,0.8375,0.7747,1.0074,1.5045,192.168.1.188,U1010,regsvr32.exe,malicious
EVT-01009,2025-04-14 05:04:38.171516,machine1,c2_connection,0.724,0.965,1.1537,0.9622,1.4058,192.168.1.10,U1005,teamviewer.exe,malicious
EVT-01010,2025-04-14 05:06:48.394518,machine5,execution_suspicious_process,0.3901,1.0159,0.7957,1.1404,1.315,192.168.1.22,U1008,mimikatz.exe,malicious
EVT-01011,2025-04-14 05:07:14.564280,machine3,lateral_movement,0.4938,1.0725,1.1927,0.8835,1.5046,192.168.1.192,U1014,wmic.exe,malicious
EVT-01012,2025-04-14 05:07:59.312169,machine3,normal_activity,0.0313,0.2184,0.3705,0.4669,0.4387,192.168.1.121,U1006,node.exe,benign
EVT-01013,2025-04-14 05:08:32.146365,machine1,c2_connection,0.7082,0.6226,0.5799,1.1031,1.4795,192.168.1.77,U1007,winword.exe,malicious
EVT-01014,2025-04-14 05:09:35.914512,machine4,download_suspicious_domain,0.6296,0.6391,1.0867,1.0167,1.941,192.168.1.44,U1008,teamviewer.exe,malicious
EVT-01015,2025-04-14 05:09:53.247431,machine4,normal_activity,-0.004,0.2157,0.3436,0.2871,0.4719,192.168.1.75,U1013,spoolsv.exe,benign
EVT-01016,2025-04-14 05:11:39.351657,machine1,normal_activity,0.1824,0.1871,0.3092,0.3698,0.4319,192.168.1.150,U1009,mimikatz.exe,benign
EVT-01017,2025-04-14 05:15:04.551438,machine3,data_exfiltration,0.4493,0.6709,1.0326,0.8183,1.4973,192.168.1.188,U1009,java.exe,malicious
EVT-01018,2025-04-14 05:15:08.698821,machine3,privilege_escalation,0.376,1.0295,1.0989,0.9972,1.3192,192.168.1.244,U1002,node.exe,malicious
EVT-01019,2025-04-14 05:15:08.960396,machine4,c2_connection,0.3983,1.0468,0.7479,1.4602,1.3385,192.168.1.33,U1007,chrome.exe,malicious
EVT-01020,2025-04-14 05:15:40.877759,machine1,phishing_credential_stealer,0.5275,0.8731,0.7436,1.5262,1.658,192.168.1.101,U1003,wmic.exe,malicious
EVT-01021,2025-04-14 05:16:27.254849,machine4,exploit_cve,0.3355,0.7817,1.1961,1.7624,1.5729,192.168.1.10,U1010,certutil.exe,malicious
EVT-01022,2025-04-14 05:17:45.078924,machine2,normal_activity,0.0791,0.0564,0.3403,0.3432,0.503,192.168.1.32,U1006,taskmgr.exe,benign
EVT-01023,2025-04-14 05:18:17.129469,machine1,c2_connection,0.7187,1.2074,1.1771,1.0359,1.8449,192.168.1.64,U1002,outlook.exe,malicious
EVT-01024,2025-04-14 05:18:54.486502,machine1,normal_activity,0.1361,0.1098,0.3279,0.3274,0.4526,192.168.1.99,U1011,powershell.exe -enc,benign
EVT-01025,2025-04-14 05:19:50.260103,machine1,privilege_escalation,0.4344,1.0763,1.0458,1.1128,1.7031,192.168.1.15,U1016,svchost.exe,malicious
EVT-01026,2025-04-14 05:20:20.446958,machine1,exploit_cve,0.3524,0.9628,0.8355,0.7894,2.0037,192.168.1.100,U1007,conhost.exe,malicious
EVT-01027,2025-04-14 05:23:45.285486,machine3,normal_activity,0.0745,0.2328,0.3889,0.4272,0.4993,192.168.1.77,U1001,java.exe,benign
EVT-01028,2025-04-14 05:23:49.286952,machine4,normal_activity,0.1196,0.2719,0.3769,0.244,0.496,192.168.1.133,U1002,node.exe,benign
EVT-01029,2025-04-14 05:23:56.505330,machine1,normal_activity,0.1448,0.2154,0.2564,0.5421,0.5402,192.168.1.121,U1010,taskmgr.exe,benign
EVT-01030,2025-04-14 05:24:41.261806,machine5,normal_activity,0.0538,0.1257,0.3412,0.3771,0.4169,192.168.1.200,U1006,python.exe,benign
EVT-01031,2025-04-14 05:24:59.843085,machine1,normal_activity,0.0219,0.1807,0.3636,0.3438,0.4626,192.168.1.10,U1007,python.exe,benign
EVT-01032,2025-04-14 05:26:43.602237,machine3,normal_activity,0.1638,0.3419,0.2979,0.5171,0.426,192.168.1.15,U1019,python.exe,benign
EVT-01033,2025-04-14 05:27:09.195750,machine5,normal_activity,0.1187,0.2028,0.2435,0.2862,0.4506,192.168.1.123,U1008,cmd.exe,benign
EVT-01034,2025-04-14 05:27:22.918005,machine4,data_exfiltration,0.6456,0.6686,1.4462,0.8203,1.52,192.168.1.75,U1003,spoolsv.exe,malicious
EVT-01035,2025-04-14 05:27:33.515442,machine3,normal_activity,-0.0108,0.1836,0.2959,0.4492,0.5578,192.168.1.75,U1011,vsserv.exe,benign
EVT-01036,2025-04-14 05:28:31.584942,machine4,execution_suspicious_process,0.489,0.7469,0.8077,1.1595,1.3582,192.168.1.133,U1009,regsvr32.exe,malicious
EVT-01037,2025-04-14 05:28:42.301256,machine1,privilege_escalation,0.8098,0.9297,1.2689,1.0973,1.4774,192.168.1.100,U1007,conhost.exe,malicious
EVT-01038,2025-04-14 05:29:16.270426,machine1,data_exfiltration,0.6796,1.2162,0.9867,1.475,1.5568,192.168.1.15,U1010,explorer.exe,malicious
EVT-01039,2025-04-14 05:30:24.867052,machine2,suspicious_file_download,0.4019,1.039,1.4581,1.1787,1.8931,192.168.1.44,U1014,explorer.exe,malicious
EVT-01040,2025-04-14 05:31:42.304657,machine1,failed_login_attempts,0.8844,1.0202,0.975,1.3126,1.8445,192.168.1.130,U1019,spoolsv.exe,malicious
EVT-01041,2025-04-14 05:32:11.070611,machine2,phishing_credential_stealer,0.57,0.7343,0.8464,1.2216,1.6703,192.168.1.99,U1007,vsserv.exe,malicious
EVT-01042,2025-04-14 05:32:13.900402,machine1,suspicious_file_download,0.4701,0.7684,0.8006,0.8215,1.3502,192.168.1.75,U1014,bash.exe,malicious
EVT-01043,2025-04-14 05:32:40.969284,machine5,normal_activity,0.2201,0.2343,0.2926,0.4032,0.4992,192.168.1.90,U1011,chrome.exe,benign
EVT-01044,2025-04-14 05:33:13.559671,machine4,normal_activity,0.0911,0.1202,0.3242,0.4179,0.4642,192.168.1.10,U1012,nc.exe,benign
EVT-01045,2025-04-14 05:33:50.701788,machine4,suspicious_file_download,1.0825,0.8769,1.52,0.5544,1.6642,192.168.1.200,U1017,msedge.exe,malicious
EVT-01046,2025-04-14 05:34:07.079073,machine4,download_suspicious_domain,0.753,0.4603,0.8405,1.4729,1.5991,192.168.1.244,U1007,services.exe,malicious
EVT-01047,2025-04-14 05:38:19.476650,machine1,lateral_movement,0.6627,0.8573,1.4069,1.3339,1.2989,192.168.1.192,U1015,svchost.exe,malicious
EVT-01048,2025-04-14 05:39:42.530712,machine1,normal_activity,0.0589,0.2711,0.2474,0.3529,0.4517,192.168.1.123,U1019,winword.exe,benign
EVT-01049,2025-04-14 05:39:48.156525,machine3,suspicious_file_download,0.6225,0.8183,1.7242,1.5966,1.5951,192.168.1.75,U1014,conhost.exe,malicious
EVT-01050,2025-04-14 05:39:53.235348,machine3,phishing_credential_stealer,0.4656,0.4833,1.1416,1.5799,1.7023,192.168.1.200,U1019,winword.exe,malicious
EVT-01051,2025-04-14 05:40:29.089096,machine2,exploit_cve,0.8854,0.8598,0.9504,1.5865,1.6439,192.168.1.222,U1006,services.exe,malicious
EVT-01052,2025-04-14 05:42:05.175508,machine2,execution_suspicious_process,0.7036,1.3441,1.5462,1.2763,1.5056,192.168.1.111,U1014,python.exe,malicious
EVT-01053,2025-04-14 05:42:10.375858,machine3,normal_activity,0.13,0.2484,0.2671,0.3505,0.4946,192.168.1.121,U1019,python.exe,benign
EVT-01054,2025-04-14 05:43:47.212566,machine1,phishing_credential_stealer,0.9369,1.1137,0.8542,0.7286,1.6595,192.168.1.44,U1015,nc.exe,malicious
EVT-01055,2025-04-14 05:44:51.452268,machine1,execution_suspicious_process,0.5365,0.7,1.4085,1.4091,1.4895,192.168.1.130,U1001,powershell.exe -enc,malicious
EVT-01056,2025-04-14 05:46:31.616748,machine2,download_suspicious_domain,0.7578,0.7716,1.0632,1.2088,1.2383,192.168.1.50,U1014,bash.exe,malicious
EVT-01057,2025-04-14 05:48:15.356689,machine3,normal_activity,-0.0533,0.2084,0.338,0.4596,0.63,192.168.1.150,U1005,powershell.exe -enc,benign
