event_id,timestamp,machine,event_type,feature_1,feature_2,feature_3,feature_4,feature_5,ip_address,user_id,process,label
EVT-00910,2025-04-14 03:34:56.810557,machine1,normal_activity,0.8788,-0.2599,0.5065,0.1007,0.2754,192.168.1.130,U1011,ssh.exe,benign
EVT-00911,2025-04-14 03:35:47.927531,machine1,phishing_credential_stealer,0.4119,1.0248,1.3336,0.9406,0.9719,192.168.1.105,U1015,sh.exe,malicious
EVT-00912,2025-04-14 03:36:32.951649,machine1,phishing_credential_stealer,0.681,0.4729,0.6552,0.3662,0.8042,192.168.1.80,U1006,ftp.exe,malicious
EVT-00913,2025-04-14 03:37:56.973847,machine1,execution_suspicious_process,0.2599,1.2518,0.8644,0.3295,0.7323,192.168.1.110,U1006,powershell_ise.exe,malicious
EVT-00914,2025-04-14 03:38:17.897634,machine1,normal_activity,0.2045,0.4274,0.0118,0.0865,0.2744,192.168.1.40,U1003,sh.exe,benign
EVT-00915,2025-04-14 03:42:35.509076,machine1,download_suspicious_domain,-0.2297,0.9949,1.0131,1.1893,1.1713,192.168.1.5,U1013,wmic.exe,malicious
EVT-00916,2025-04-14 03:44:12.084700,machine1,exploit_cve,1.1408,0.4299,-0.2005,0.75,0.1527,192.168.1.110,U1016,mimikatz.exe,malicious
EVT-00917,2025-04-14 03:44:22.826819,machine1,phishing_credential_stealer,0.4767,0.5087,0.9053,0.4143,1.3129,192.168.1.125,U1014,svchost.exe,malicious
EVT-00918,2025-04-14 03:45:39.002740,machine1,suspicious_file_download,0.657,0.1949,0.4189,0.7189,0.6436,192.168.1.115,U1017,powershell.exe,malicious
EVT-00919,2025-04-14 03:46:58.149034,machine1,lateral_movement,-0.0167,0.4972,0.9808,0.4479,0.8137,192.168.1.65,U1001,explorer.exe,malicious
EVT-00920,2025-04-14 03:47:06.021871,machine1,normal_activity,0.6898,0.6863,-0.4087,0.6342,0.4564,192.168.1.1,U1016,netstat.exe,benign
EVT-00921,2025-04-14 03:47:39.671201,machine1,lateral_movement,0.6397,0.6548,0.7402,0.6994,0.3318,192.168.1.80,U1001,ssh.exe,malicious
EVT-00922,2025-04-14 03:48:00.220427,machine1,failed_login_attempts,1.3374,1.255,0.4394,1.0571,0.8894,192.168.1.100,U1008,ftp.exe,malicious
EVT-00923,2025-04-14 03:48:12.300955,machine1,data_exfiltration,0.633,0.7459,0.8553,0.2063,1.1725,192.168.1.125,U1014,vncviewer.exe,malicious
EVT-00924,2025-04-14 03:48:30.006500,machine1,failed_login_attempts,0.1457,0.2955,0.5507,0.5284,0.4398,192.168.1.35,U1016,powershell.exe -enc,malicious
EVT-00925,2025-04-14 03:49:52.172155,machine1,data_exfiltration,0.8061,0.4611,0.443,1.3251,1.5895,192.168.1.30,U1008,msiexec.exe,malicious
EVT-00926,2025-04-14 03:50:34.430467,machine1,execution_suspicious_process,0.3768,0.2183,0.7674,0.5408,0.9071,192.168.1.100,U1017,svchost.exe,malicious
EVT-00927,2025-04-14 03:50:55.353939,machine1,execution_suspicious_process,0.5062,-0.307,1.0424,1.2622,1.6146,192.168.1.105,U1011,telnet.exe,malicious
EVT-00928,2025-04-14 03:51:09.190627,machine1,phishing_credential_stealer,0.7794,0.3899,0.7912,-0.2947,0.8323,192.168.1.5,U1014,mimikatz.exe,malicious
EVT-00929,2025-04-14 03:52:57.358883,machine1,exploit_cve,0.6209,-0.5114,0.6047,-0.0721,1.1771,192.168.1.35,U1014,netstat.exe,malicious
EVT-00930,2025-04-14 03:53:34.352893,machine1,execution_suspicious_process,0.7768,1.0193,0.5705,0.8644,0.661,192.168.1.40,U1017,sh.exe,malicious
EVT-00931,2025-04-14 03:54:46.861050,machine1,execution_suspicious_process,0.752,0.5446,1.3526,1.0868,0.7301,192.168.1.55,U1018,wmic.exe,malicious
EVT-00932,2025-04-14 03:55:20.203590,machine1,normal_activity,0.4736,1.0095,0.6321,0.9246,0.4245,192.168.1.100,U1020,mimikatz.exe,benign
EVT-00933,2025-04-14 03:55:38.123991,machine1,exploit_cve,0.4189,1.0036,0.8532,0.8638,1.0896,192.168.1.100,U1007,sc.exe,malicious
EVT-00934,2025-04-14 03:57:02.191546,machine1,data_exfiltration,1.2061,0.9226,0.0319,0.404,1.2417,192.168.1.130,U1019,ssh.exe,malicious
EVT-00935,2025-04-14 03:57:45.585160,machine1,exploit_cve,0.9474,0.7792,0.5755,1.2469,0.6623,192.168.1.90,U1015,mimikatz.exe,malicious
EVT-00936,2025-04-14 03:58:47.633063,machine1,failed_login_attempts,0.6665,1.1936,0.5774,0.2911,1.4823,192.168.1.75,U1012,powershell.exe,malicious
EVT-00937,2025-04-14 04:00:41.124313,machine1,normal_activity,0.5339,0.8231,-0.2101,0.6146,0.4848,192.168.1.20,U1001,javaw.exe,benign
EVT-00938,2025-04-14 04:03:15.618419,machine1,lateral_movement,0.0126,1.1897,0.3771,0.2485,0.9996,192.168.1.50,U1018,curl.exe,malicious
EVT-00939,2025-04-14 04:04:32.101496,machine1,normal_activity,0.0323,-0.0253,0.3327,-0.1351,0.5857,192.168.1.15,U1012,ftp.exe,benign
EVT-00940,2025-04-14 04:05:30.676425,machine1,download_suspicious_domain,0.5123,0.195,0.7548,1.0673,1.478,192.168.1.55,U1001,sc.exe,malicious
EVT-00941,2025-04-14 04:07:06.157080,machine1,suspicious_file_download,0.2644,0.7976,0.9809,0.4887,1.2852,192.168.1.20,U1012,vncviewer.exe,malicious
EVT-00942,2025-04-14 04:07:25.581410,machine1,lateral_movement,1.1759,0.6007,0.3703,1.2673,1.3768,192.168.1.65,U1005,svchost.exe,malicious
EVT-00943,2025-04-14 04:07:48.907356,machine1,exploit_cve,0.1027,0.8017,0.8483,0.6344,1.4045,192.168.1.20,U1005,msiexec.exe,malicious
EVT-00944,2025-04-14 04:09:07.531894,machine1,exploit_cve,1.0074,1.294,0.8788,0.4374,1.3153,192.168.1.20,U1014,wmic.exe,malicious
EVT-00945,2025-04-14 04:09:30.706021,machine1,execution_suspicious_process,0.311,0.6042,1.6856,1.1439,1.0804,192.168.1.45,U1009,wmic.exe,malicious
EVT-00946,2025-04-14 04:09:53.523929,machine1,execution_suspicious_process,0.7645,0.438,-0.1322,1.258,0.8124,192.168.1.115,U1004,svchost.exe,malicious
EVT-00947,2025-04-14 04:12:01.113420,machine1,normal_activity,-0.0146,0.7535,0.2928,0.8066,0.4372,192.168.1.30,U1012,ftp.exe,benign
EVT-00948,2025-04-14 04:13:42.624520,machine1,normal_activity,0.7191,0.0402,0.1703,0.6027,0.5558,192.168.1.125,U1009,sh.exe,benign
EVT-00949,2025-04-14 04:14:06.535509,machine1,phishing_credential_stealer,0.5806,1.1465,1.0112,0.9526,0.5245,192.168.1.145,U1018,sh.exe,malicious
EVT-00950,2025-04-14 04:14:42.895876,machine1,execution_suspicious_process,0.942,0.9257,0.4893,0.8556,0.5066,192.168.1.95,U1007,javaw.exe,malicious
EVT-00951,2025-04-14 04:16:27.501272,machine1,phishing_credential_stealer,0.3038,0.8184,0.8083,0.8843,0.8934,192.168.1.5,U1009,chrome.exe,malicious
EVT-00952,2025-04-14 04:16:33.420052,machine1,phishing_credential_stealer,0.1897,0.6366,0.9791,0.4253,1.125,192.168.1.75,U1018,ssh.exe,malicious
EVT-00953,2025-04-14 04:17:49.973184,machine1,privilege_escalation,0.6242,1.076,1.2946,0.5422,-0.0171,192.168.1.50,U1005,netstat.exe,malicious
EVT-00954,2025-04-14 04:18:01.231255,machine1,execution_suspicious_process,0.3441,0.9884,0.2868,0.3292,1.1049,192.168.1.1,U1017,powershell.exe -enc,malicious
EVT-00955,2025-04-14 04:19:58.448159,machine1,download_suspicious_domain,0.9226,0.0526,0.1814,0.7937,1.5142,192.168.1.60,U1005,tasklist.exe,malicious
EVT-00956,2025-04-14 04:20:36.905519,machine1,failed_login_attempts,1.1953,1.1229,1.2108,0.5674,2.0328,192.168.1.140,U1013,ssh.exe,malicious
EVT-00957,2025-04-14 04:20:47.435694,machine1,exploit_cve,-0.0165,0.248,0.3893,1.3343,0.7081,192.168.1.120,U1007,telnet.exe,malicious
EVT-00958,2025-04-14 04:20:47.464748,machine1,execution_suspicious_process,0.1207,0.6455,1.5649,0.3848,1.0584,192.168.1.140,U1005,python.exe,malicious
EVT-00959,2025-04-14 04:20:49.413070,machine1,failed_login_attempts,0.2212,0.3457,0.4935,1.0506,0.3775,192.168.1.120,U1004,msiexec.exe,malicious
EVT-00960,2025-04-14 04:21:13.227499,machine1,execution_suspicious_process,0.0945,0.8927,0.5539,0.2589,0.1666,192.168.1.140,U1003,sc.exe,malicious
EVT-00961,2025-04-14 04:22:45.480722,machine1,normal_activity,0.5081,0.8201,0.1063,0.451,0.4738,192.168.1.65,U1012,msiexec.exe,benign
EVT-00962,2025-04-14 04:22:47.649966,machine1,phishing_credential_stealer,1.2056,0.7038,0.5529,0.57,0.8824,192.168.1.75,U1006,svchost.exe,malicious
EVT-00963,2025-04-14 04:24:07.895322,machine1,execution_suspicious_process,1.1651,0.8693,0.0339,1.6813,0.9462,192.168.1.15,U1003,nc.exe,malicious
EVT-00964,2025-04-14 04:26:22.140885,machine1,exploit_cve,0.5515,0.4847,-0.0418,0.6706,0.6931,192.168.1.110,U1012,javaw.exe,malicious
EVT-00965,2025-04-14 04:26:47.878283,machine1,data_exfiltration,1.4662,0.8715,0.7472,-0.1167,0.3259,192.168.1.50,U1020,rundll32.exe,malicious
EVT-00966,2025-04-14 04:28:08.119832,machine1,exploit_cve,0.4013,0.8855,1.0565,1.3839,1.3492,192.168.1.80,U1013,powershell_ise.exe,malicious
EVT-00967,2025-04-14 04:28:09.104132,machine1,exploit_cve,0.479,0.9147,0.6998,-0.1396,1.1643,192.168.1.70,U1016,sc.exe,malicious
EVT-00968,2025-04-14 04:28:16.897988,machine1,normal_activity,0.8297,-0.5174,0.2624,0.5862,0.5812,192.168.1.105,U1002,wmic.exe,benign
EVT-00969,2025-04-14 04:28:34.044385,machine1,lateral_movement,0.4441,0.5715,0.5585,1.0302,0.6181,192.168.1.125,U1015,ftp.exe,malicious
EVT-00970,2025-04-14 04:29:07.295114,machine1,phishing_credential_stealer,0.1346,1.0199,0.9546,1.1292,0.5984,192.168.1.20,U1005,mimikatz.exe,malicious
EVT-00971,2025-04-14 04:30:21.587462,machine1,suspicious_file_download,0.976,0.7748,0.4019,0.8407,1.2003,192.168.1.40,U1005,sc.exe,malicious
EVT-00972,2025-04-14 04:32:05.958942,machine1,lateral_movement,0.6584,0.8017,0.7077,0.7142,0.8785,192.168.1.60,U1017,chrome.exe,malicious
EVT-00973,2025-04-14 04:32:34.500562,machine1,phishing_credential_stealer,1.0261,0.5671,-0.0877,0.5939,0.4685,192.168.1.25,U1013,wmic.exe,malicious
EVT-00974,2025-04-14 04:33:17.668741,machine1,suspicious_file_download,0.9407,0.1263,0.5326,1.1935,0.3909,192.168.1.35,U1016,ftp.exe,malicious
EVT-00975,2025-04-14 04:37:18.579268,machine1,exploit_cve,0.5675,0.2864,0.8211,0.4241,0.6522,192.168.1.40,U1006,ssh.exe,malicious
EVT-00976,2025-04-14 04:38:06.142517,machine1,normal_activity,1.0709,0.2945,0.1185,0.6221,0.6282,192.168.1.55,U1001,nc.exe,benign
EVT-00977,2025-04-14 04:38:38.095086,machine1,normal_activity,0.3188,0.5273,0.0557,0.8017,1.1895,192.168.1.115,U1009,rundll32.exe,benign
EVT-00978,2025-04-14 04:40:21.533764,machine1,exploit_cve,0.7174,0.7685,0.7214,0.7129,0.7467,192.168.1.130,U1009,explorer.exe,malicious
EVT-00979,2025-04-14 04:45:49.136105,machine1,phishing_credential_stealer,1.1807,0.4943,1.0391,1.0775,0.8877,192.168.1.55,U1014,chrome.exe,malicious
EVT-00980,2025-04-14 04:46:21.511961,machine1,phishing_credential_stealer,0.4834,0.6109,0.4171,1.2012,0.2995,192.168.1.140,U1019,curl.exe,malicious
EVT-00981,2025-04-14 04:47:27.724657,machine1,exploit_cve,0.7001,1.4305,0.6691,0.3071,1.4859,192.168.1.65,U1016,powershell_ise.exe,malicious
EVT-00982,2025-04-14 04:49:55.425461,machine1,normal_activity,0.5495,0.7783,0.6982,0.8241,0.3613,192.168.1.140,U1016,certutil.exe,benign
EVT-00983,2025-04-14 04:50:22.255252,machine1,normal_activity,0.2163,0.3509,0.39,0.3634,0.4617,192.168.1.110,U1008,ftp.exe,benign
EVT-00984,2025-04-14 04:50:57.577145,machine1,execution_suspicious_process,1.7145,0.5601,1.0575,1.6504,0.8145,192.168.1.125,U1019,certutil.exe,malicious
EVT-00985,2025-04-14 04:51:44.270707,machine1,lateral_movement,-0.1144,0.2838,1.0157,1.3461,1.4078,192.168.1.25,U1016,rundll32.exe,malicious
EVT-00986,2025-04-14 04:52:35.690248,machine1,phishing_credential_stealer,0.7975,0.4689,0.8445,1.1524,1.0714,192.168.1.35,U1018,notepad.exe,malicious
EVT-00987,2025-04-14 04:53:55.976322,machine1,phishing_credential_stealer,0.1349,1.2934,0.2643,0.9351,1.0801,192.168.1.90,U1006,whoami.exe,malicious
EVT-00988,2025-04-14 04:55:08.013857,machine1,exploit_cve,0.5681,0.9244,1.2476,0.2453,1.0393,192.168.1.45,U1007,telnet.exe,malicious
EVT-00989,2025-04-14 04:55:40.766559,machine1,lateral_movement,-0.1187,0.1932,1.0073,1.0637,1.0937,192.168.1.60,U1013,javaw.exe,malicious
EVT-00990,2025-04-14 04:58:14.850995,machine1,exploit_cve,1.0782,0.4198,0.3473,1.1814,0.5364,192.168.1.80,U1008,whoami.exe,malicious
EVT-00991,2025-04-14 04:58:48.994790,machine1,failed_login_attempts,0.4807,0.836,0.5874,0.4904,0.8977,192.168.1.10,U1020,javaw.exe,malicious
EVT-00992,2025-04-14 04:59:05.138923,machine1,normal_activity,0.3664,0.7017,0.9677,1.0108,0.4648,192.168.1.105,U1015,ftp.exe,benign
EVT-00993,2025-04-14 05:00:03.767586,machine1,execution_suspicious_process,0.6851,0.1398,0.7538,0.0797,0.7018,192.168.1.1,U1007,whoami.exe,malicious
EVT-00994,2025-04-14 05:01:53.865645,machine1,lateral_movement,0.4372,0.2771,0.8524,1.0554,1.1361,192.168.1.25,U1003,nc.exe,malicious
EVT-00995,2025-04-14 05:02:12.629348,machine1,normal_activity,-0.306,0.2289,-0.3173,1.0077,0.6582,192.168.1.70,U1013,svchost.exe,benign
EVT-00996,2025-04-14 05:03:06.323232,machine1,lateral_movement,0.7589,-0.6717,0.6543,1.2171,1.1936,192.168.1.85,U1019,powershell_ise.exe,malicious
EVT-00997,2025-04-14 05:03:30.291541,machine1,normal_activity,0.4032,0.1009,0.8279,0.4823,0.2167,192.168.1.45,U1016,rundll32.exe,benign
EVT-00998,2025-04-14 05:03:32.267556,machine1,lateral_movement,0.1489,0.157,0.2513,1.2052,1.6608,192.168.1.40,U1015,telnet.exe,malicious
EVT-00999,2025-04-14 05:03:48.956062,machine1,lateral_movement,0.3024,1.0662,0.8222,0.5739,0.7957,192.168.1.95,U1020,powershell.exe,malicious
EVT-01000,2025-04-14 05:04:59.211401,machine1,data_exfiltration,0.6957,0.7926,0.4169,0.6364,0.7514,192.168.1.120,U1006,nc.exe,malicious
EVT-01001,2025-04-14 05:06:23.531286,machine1,failed_login_attempts,0.2807,0.6691,1.3079,0.9964,0.8362,192.168.1.115,U1007,wmic.exe,malicious
EVT-01002,2025-04-14 05:06:39.420474,machine1,exploit_cve,0.2718,0.0738,0.7581,1.3222,0.8696,192.168.1.110,U1015,sc.exe,malicious
EVT-01003,2025-04-14 05:07:39.127450,machine1,exploit_cve,0.6029,0.3498,0.1656,0.7689,1.1393,192.168.1.30,U1008,javaw.exe,malicious
EVT-01004,2025-04-14 05:08:12.783912,machine1,phishing_credential_stealer,0.6779,1.4717,1.3514,0.6581,1.214,192.168.1.5,U1009,cmd.exe,malicious
EVT-01005,2025-04-14 05:09:08.493938,machine1,suspicious_file_download,0.5871,0.9664,0.8467,1.3486,0.853,192.168.1.25,U1017,whoami.exe,malicious
EVT-01006,2025-04-14 05:09:10.830562,machine1,phishing_credential_stealer,0.5933,1.1793,1.1963,1.1902,0.751,192.168.1.10,U1002,sh.exe,malicious
EVT-01007,2025-04-14 05:09:20.269092,machine1,exploit_cve,1.0015,0.4036,0.9388,1.176,1.0187,192.168.1.85,U1014,powershell_ise.exe,malicious
EVT-01008,2025-04-14 05:09:33.289251,machine1,execution_suspicious_process,0.1242,1.2273,0.8465,0.9751,0.8999,192.168.1.140,U1019,explorer.exe,malicious
EVT-01009,2025-04-14 05:09:53.817353,machine1,suspicious_file_download,-0.1452,1.2725,-0.2106,0.7418,1.1349,192.168.1.145,U1015,tasklist.exe,malicious
EVT-01010,2025-04-14 05:10:26.682492,machine1,phishing_credential_stealer,0.0792,1.5014,0.3431,0.8975,1.3283,192.168.1.40,U1014,netstat.exe,malicious
EVT-01011,2025-04-14 05:11:00.878110,machine1,execution_suspicious_process,0.8344,0.3427,0.3518,1.5502,0.6407,192.168.1.60,U1016,tasklist.exe,malicious
EVT-01012,2025-04-14 05:11:34.344450,machine1,suspicious_file_download,-0.051,1.4785,1.2664,1.3346,1.3989,192.168.1.115,U1017,telnet.exe,malicious
EVT-01013,2025-04-14 05:11:42.723148,machine1,exploit_cve,0.5221,0.8492,0.8313,0.7372,1.02,192.168.1.40,U1004,vncviewer.exe,malicious
EVT-01014,2025-04-14 05:14:36.133258,machine1,phishing_credential_stealer,0.1821,0.7958,1.4024,1.0923,1.2629,192.168.1.1,U1008,ssh.exe,malicious
EVT-01015,2025-04-14 05:15:01.292463,machine1,execution_suspicious_process,0.7174,0.6503,0.0519,0.6093,0.3778,192.168.1.1,U1002,svchost.exe,malicious
EVT-01016,2025-04-14 05:15:49.473709,machine1,phishing_credential_stealer,0.8315,0.9223,1.1387,1.2367,1.0105,192.168.1.80,U1015,svchost.exe,malicious
EVT-01017,2025-04-14 05:17:48.528271,machine1,download_suspicious_domain,1.4914,0.4773,0.692,1.1899,0.5469,192.168.1.90,U1005,powershell_ise.exe,malicious
EVT-01018,2025-04-14 05:17:56.741541,machine1,execution_suspicious_process,0.626,0.5845,0.5602,0.8483,0.3015,192.168.1.1,U1016,javaw.exe,malicious
EVT-01019,2025-04-14 05:18:46.965003,machine1,normal_activity,0.1587,-0.3921,0.7412,0.5897,1.1252,192.168.1.15,U1013,sc.exe,benign
EVT-01020,2025-04-14 05:19:16.833455,machine1,exploit_cve,0.9826,0.8015,0.7679,0.9854,0.5453,192.168.1.75,U1003,svchost.exe,malicious
EVT-01021,2025-04-14 05:20:57.542398,machine1,normal_activity,0.8868,-0.2679,0.9133,0.1741,0.4746,192.168.1.115,U1007,msiexec.exe,benign
EVT-01022,2025-04-14 05:21:37.086013,machine1,lateral_movement,0.8071,0.4589,0.4821,0.406,1.4931,192.168.1.135,U1019,certutil.exe,malicious
EVT-01023,2025-04-14 05:22:03.036608,machine1,normal_activity,0.468,0.145,1.4718,0.5256,1.0148,192.168.1.105,U1001,powershell_ise.exe,benign
EVT-01024,2025-04-14 05:22:03.837208,machine1,privilege_escalation,0.5772,0.9294,1.3311,1.1283,1.0629,192.168.1.55,U1012,certutil.exe,malicious
EVT-01025,2025-04-14 05:24:45.958793,machine1,normal_activity,0.5273,0.4754,0.3734,0.6416,0.7355,192.168.1.5,U1019,rundll32.exe,benign
EVT-01026,2025-04-14 05:24:52.803372,machine1,normal_activity,0.761,0.1732,1.1017,1.4429,0.3804,192.168.1.40,U1015,certutil.exe,benign
EVT-01027,2025-04-14 05:25:51.466053,machine1,normal_activity,0.3822,0.3115,0.5637,0.4694,0.1146,192.168.1.85,U1009,chrome.exe,benign
EVT-01028,2025-04-14 05:26:13.727215,machine1,execution_suspicious_process,0.756,1.2559,0.5934,-0.0804,1.4857,192.168.1.80,U1018,netstat.exe,malicious
EVT-01029,2025-04-14 05:29:31.438253,machine1,download_suspicious_domain,0.2788,0.4079,1.3671,0.7231,0.9357,192.168.1.125,U1002,msiexec.exe,malicious
EVT-01030,2025-04-14 05:29:41.429909,machine1,normal_activity,0.3714,0.554,0.8692,0.7154,0.7042,192.168.1.110,U1011,ssh.exe,benign
EVT-01031,2025-04-14 05:32:24.033230,machine1,normal_activity,0.4167,0.324,0.5209,0.6248,0.4989,192.168.1.125,U1018,msiexec.exe,benign
EVT-01032,2025-04-14 05:36:32.199591,machine1,exploit_cve,0.4826,1.1695,0.5707,1.1609,0.2123,192.168.1.110,U1011,nc.exe,malicious
EVT-01033,2025-04-14 05:36:51.157464,machine1,failed_login_attempts,0.6052,1.0254,1.7512,0.3736,0.8821,192.168.1.130,U1005,telnet.exe,malicious
EVT-01034,2025-04-14 05:36:57.855467,machine1,suspicious_file_download,0.7784,0.5661,1.1622,1.3677,0.7879,192.168.1.70,U1014,tasklist.exe,malicious
EVT-01035,2025-04-14 05:38:01.632186,machine1,data_exfiltration,1.138,1.3446,1.0162,0.4594,1.1801,192.168.1.145,U1002,explorer.exe,malicious
EVT-01036,2025-04-14 05:38:19.983331,machine1,data_exfiltration,0.4139,1.044,0.3298,0.1905,1.4964,192.168.1.75,U1011,telnet.exe,malicious
EVT-01037,2025-04-14 05:38:43.506954,machine1,exploit_cve,-0.1571,-0.0955,0.8913,0.8061,0.7014,192.168.1.70,U1014,ssh.exe,malicious
EVT-01038,2025-04-14 05:40:04.675025,machine1,failed_login_attempts,0.4339,0.6493,0.4176,1.3733,0.8852,192.168.1.10,U1008,cmd.exe,malicious
EVT-01039,2025-04-14 05:42:11.824108,machine1,execution_suspicious_process,1.4286,0.6028,0.4516,0.6804,1.4386,192.168.1.135,U1010,certutil.exe,malicious
EVT-01040,2025-04-14 05:43:07.621384,machine1,download_suspicious_domain,0.5991,0.4838,0.5622,-0.1285,0.8376,192.168.1.90,U1018,powershell_ise.exe,malicious
EVT-01041,2025-04-14 05:44:46.180009,machine1,exploit_cve,0.9299,1.4672,-0.0842,0.6567,1.301,192.168.1.100,U1011,cmd.exe,malicious
EVT-01042,2025-04-14 05:44:53.508976,machine1,normal_activity,0.0231,-0.1933,0.8322,0.3068,0.5344,192.168.1.45,U1006,svchost.exe,benign
EVT-01043,2025-04-14 05:47:23.748733,machine1,normal_activity,0.106,0.269,0.3177,1.3928,-0.1942,192.168.1.50,U1007,netstat.exe,benign
EVT-01044,2025-04-14 05:47:32.012032,machine1,execution_suspicious_process,0.7516,1.1065,1.1376,0.8311,1.0018,192.168.1.10,U1005,chrome.exe,malicious
EVT-01045,2025-04-14 05:47:39.177183,machine1,normal_activity,-0.1651,0.3499,0.0275,0.4211,0.3741,192.168.1.125,U1007,svchost.exe,benign
EVT-01046,2025-04-14 05:47:57.497847,machine1,download_suspicious_domain,0.5307,0.7673,0.7407,0.7911,0.9418,192.168.1.140,U1013,ftp.exe,malicious
EVT-01047,2025-04-14 05:48:42.466450,machine1,normal_activity,0.4753,-0.0946,-0.1934,0.4754,0.6017,192.168.1.75,U1009,chrome.exe,benign
EVT-01048,2025-04-14 05:48:53.414649,machine1,suspicious_file_download,0.424,0.9037,-0.0513,0.5468,1.6053,192.168.1.70,U1018,vncviewer.exe,malicious
EVT-01049,2025-04-14 05:51:28.037145,machine1,failed_login_attempts,0.6906,0.6027,0.4336,0.6056,1.1046,192.168.1.50,U1016,tasklist.exe,malicious
EVT-01050,2025-04-14 05:51:43.173669,machine1,phishing_credential_stealer,0.9126,0.8092,0.7065,0.8107,0.049,192.168.1.45,U1005,vncviewer.exe,malicious
EVT-01051,2025-04-14 05:53:51.897882,machine1,data_exfiltration,-0.0305,0.65,0.6075,0.1773,1.6157,192.168.1.75,U1017,chrome.exe,malicious
EVT-01052,2025-04-14 05:56:21.695865,machine1,execution_suspicious_process,0.7469,0.5094,0.3779,0.9086,0.3926,192.168.1.15,U1003,ftp.exe,malicious
EVT-01053,2025-04-14 05:56:55.817675,machine1,execution_suspicious_process,0.3119,-0.165,0.3539,0.4524,1.0553,192.168.1.115,U1016,mimikatz.exe,malicious
EVT-01054,2025-04-14 05:59:10.642973,machine1,lateral_movement,-0.3144,0.3426,0.4391,1.1909,1.3384,192.168.1.10,U1003,whoami.exe,malicious
EVT-01055,2025-04-14 06:00:50.530765,machine1,phishing_credential_stealer,-0.0893,0.3021,0.8488,0.6148,0.7989,192.168.1.35,U1015,svchost.exe,malicious
EVT-01056,2025-04-14 06:01:21.855766,machine1,execution_suspicious_process,0.8475,1.0551,0.3478,1.6994,0.9072,192.168.1.90,U1014,ssh.exe,malicious
EVT-01057,2025-04-14 06:03:02.500079,machine1,phishing_credential_stealer,0.437,0.2296,1.0382,0.7576,0.7874,192.168.1.145,U1006,javaw.exe,malicious
EVT-01058,2025-04-14 06:04:11.649242,machine1,normal_activity,0.1256,0.5019,-0.1303,0.8115,0.7991,192.168.1.55,U1008,explorer.exe,benign
EVT-01059,2025-04-14 06:04:31.535802,machine1,failed_login_attempts,0.4296,0.6586,0.2777,1.1346,0.1281,192.168.1.105,U1018,powershell.exe,malicious
EVT-01060,2025-04-14 06:08:14.569813,machine1,exploit_cve,1.4166,0.1803,0.1126,0.8473,1.4967,192.168.1.135,U1016,svchost.exe,malicious
EVT-01061,2025-04-14 06:09:12.823951,machine1,normal_activity,0.7492,0.6943,0.6332,0.6567,0.3362,192.168.1.95,U1005,rundll32.exe,benign
EVT-01062,2025-04-14 06:11:04.853850,machine1,normal_activity,-0.4622,0.1469,0.5082,0.2863,0.0984,192.168.1.5,U1013,svchost.exe,benign
EVT-01063,2025-04-14 06:11:38.701265,machine1,phishing_credential_stealer,0.488,0.2552,0.4186,0.7345,0.3615,192.168.1.60,U1016,javaw.exe,malicious
EVT-01064,2025-04-14 06:12:42.891458,machine1,normal_activity,0.6604,0.2854,0.7609,0.7428,0.716,192.168.1.130,U1014,ssh.exe,benign
EVT-01065,2025-04-14 06:12:59.930500,machine1,normal_activity,0.0304,0.2311,-0.0879,0.1102,0.8696,192.168.1.85,U1019,notepad.exe,benign
EVT-01066,2025-04-14 06:13:21.931221,machine1,exploit_cve,0.5303,1.1714,1.1046,0.2772,0.77,192.168.1.10,U1006,svchost.exe,malicious
EVT-01067,2025-04-14 06:14:47.978876,machine1,normal_activity,-0.1569,1.3197,0.7595,1.139,0.8636,192.168.1.10,U1015,curl.exe,benign
EVT-01068,2025-04-14 06:16:50.017382,machine1,exploit_cve,1.2498,1.2057,1.1032,1.0162,0.8973,192.168.1.125,U1004,ftp.exe,malicious
EVT-01069,2025-04-14 06:20:56.013357,machine1,normal_activity,0.2288,0.3029,0.8207,0.3347,0.9922,192.168.1.145,U1019,mimikatz.exe,benign
EVT-01070,2025-04-14 06:21:37.986699,machine1,lateral_movement,1.068,0.0673,-0.3144,1.046,0.5506,192.168.1.80,U1004,whoami.exe,malicious
EVT-01071,2025-04-14 06:21:39.764867,machine1,phishing_credential_stealer,0.5102,0.6021,0.5529,0.7444,0.4088,192.168.1.80,U1013,powershell.exe -enc,malicious
EVT-01072,2025-04-14 06:21:50.768704,machine1,failed_login_attempts,0.3474,0.5082,0.4648,0.827,1.0485,192.168.1.110,U1009,powershell.exe,malicious
EVT-01073,2025-04-14 06:22:02.235206,machine1,phishing_credential_stealer,0.2503,0.2106,0.1709,0.2139,1.1426,192.168.1.135,U1012,netstat.exe,malicious
EVT-01074,2025-04-14 06:25:22.500050,machine1,exploit_cve,0.1015,0.0938,0.6298,0.4589,0.9191,192.168.1.50,U1011,explorer.exe,malicious
EVT-01075,2025-04-14 06:25:44.915414,machine1,privilege_escalation,0.4441,1.1755,0.5208,0.5782,1.1195,192.168.1.120,U1020,chrome.exe,malicious
EVT-01076,2025-04-14 06:26:08.283478,machine1,data_exfiltration,1.0434,0.7582,0.1552,0.8731,1.1102,192.168.1.80,U1016,chrome.exe,malicious
