event_id,timestamp,machine,event_type,feature_1,feature_2,feature_3,feature_4,feature_5,ip_address,user_id,process,label
EVT-01104,2025-04-14 06:36:34.100903,machine3,lateral_movement,0.3881,1.1353,0.963,1.025,0.8405,192.168.1.12,U1003,telnet.exe,malicious
EVT-01105,2025-04-14 06:36:45.358974,machine4,failed_login_attempts,0.3177,0.7017,1.136,-0.0184,0.482,192.168.1.10,U1012,sc.exe,malicious
EVT-01106,2025-04-14 06:38:42.575878,machine1,failed_login_attempts,-0.0027,1.0427,0.8194,0.8043,0.505,192.168.1.1,U1001,svchost.exe,malicious
EVT-01107,2025-04-14 06:39:21.033238,machine2,suspicious_file_download,0.1471,0.8326,0.9844,1.0115,1.665,192.168.1.26,U1005,certutil.exe,malicious
EVT-01108,2025-04-14 06:39:31.563413,machine3,suspicious_file_download,0.9383,0.2242,0.1616,1.1835,0.8673,192.168.1.2,U1014,msiexec.exe,malicious
EVT-01109,2025-04-14 06:39:31.592467,machine4,phishing_credential_stealer,0.3949,0.8211,0.8771,1.1253,1.4627,192.168.1.25,U1009,vssadmin.exe,malicious
EVT-01110,2025-04-14 06:39:33.540789,machine5,failed_login_attempts,1.291,0.3816,0.5016,0.2621,0.9178,192.168.1.20,U1005,powershell.exe,malicious
EVT-01111,2025-04-14 06:39:57.355218,machine4,normal_activity,1.0509,0.3659,0.2476,0.4801,0.9739,192.168.1.29,U1011,msiexec.exe,benign
EVT-01112,2025-04-14 06:41:29.608441,machine3,c2_connection,0.5359,0.2859,0.7948,0.9488,0.9281,192.168.1.8,U1013,netstat.exe,malicious
EVT-01113,2025-04-14 06:41:31.777685,machine3,failed_login_attempts,0.4498,0.3974,1.2781,0.3405,0.7699,192.168.1.1,U1018,ssh.exe,malicious
EVT-01114,2025-04-14 06:42:52.023041,machine3,normal_activity,0.9966,-0.1079,0.0599,0.7539,1.3353,192.168.1.25,U1012,powershell.exe,benign
EVT-01115,2025-04-14 06:45:06.268604,machine3,normal_activity,0.7473,0.3414,0.9527,0.679,0.4705,192.168.1.30,U1014,netstat.exe,benign
EVT-01116,2025-04-14 06:45:32.006002,machine1,failed_login_attempts,1.0975,1.3499,1.1042,0.5519,0.4789,192.168.1.21,U1011,rundll32.exe,malicious
EVT-01117,2025-04-14 06:46:52.247551,machine3,normal_activity,0.5045,0.0081,0.9717,0.3821,0.3993,192.168.1.15,U1006,chrome.exe,benign
EVT-01118,2025-04-14 06:46:53.231851,machine4,normal_activity,0.2491,0.8306,0.1194,0.7549,0.7625,192.168.1.15,U1011,notepad.exe,benign
EVT-01119,2025-04-14 06:47:01.025707,machine3,phishing_credential_stealer,0.7857,0.5232,0.2221,0.9063,0.5763,192.168.1.21,U1003,nc.exe,malicious
EVT-01120,2025-04-14 06:47:18.172104,machine4,normal_activity,0.5222,0.3195,1.0104,0.7569,0.8091,192.168.1.12,U1002,vssadmin.exe,benign
EVT-01121,2025-04-14 06:47:51.422833,machine3,normal_activity,-0.0024,0.5273,0.1077,-0.1794,1.1813,192.168.1.24,U1004,regsvr32.exe,benign
EVT-01122,2025-04-14 06:49:05.715181,machine2,privilege_escalation,0.7405,0.1091,1.0302,0.8729,1.471,192.168.1.4,U1011,tasklist.exe,malicious
EVT-01123,2025-04-14 06:50:50.086661,machine1,privilege_escalation,0.6246,0.5679,0.454,0.704,0.786,192.168.1.27,U1009,regsvr32.exe,malicious
EVT-01124,2025-04-14 06:51:18.628281,machine1,failed_login_attempts,0.8107,1.044,0.8955,0.8155,0.0241,192.168.1.11,U1020,wmic.exe,malicious
EVT-01125,2025-04-14 06:52:01.796460,machine2,exploit_cve,0.5771,0.6706,0.2129,0.9351,1.0707,192.168.1.7,U1009,telnet.exe,malicious
EVT-01126,2025-04-14 06:56:02.706987,machine2,failed_login_attempts,0.0385,0.5562,0.6999,0.9044,0.6905,192.168.1.11,U1003,ssh.exe,malicious
EVT-01127,2025-04-14 06:56:50.270236,machine1,normal_activity,0.4438,0.885,0.4211,0.7624,1.3897,192.168.1.29,U1007,nc.exe,benign
EVT-01128,2025-04-14 06:57:22.222805,machine1,failed_login_attempts,0.2447,0.395,-0.041,1.1201,0.2291,192.168.1.16,U1020,calc.exe,malicious
EVT-01129,2025-04-14 06:59:05.661483,machine1,exploit_cve,0.4188,0.9803,0.5399,-0.0249,0.5779,192.168.1.7,U1010,explorer.exe,malicious
EVT-01130,2025-04-14 07:04:33.263824,machine4,lateral_movement,0.888,0.9475,0.7302,0.7188,1.0055,192.168.1.21,U1014,regsvr32.exe,malicious
EVT-01131,2025-04-14 07:05:05.639680,machine4,download_suspicious_domain,0.7516,1.5379,0.9864,0.8057,0.8865,192.168.1.18,U1004,vssadmin.exe,malicious
EVT-01132,2025-04-14 07:06:11.852376,machine2,download_suspicious_domain,0.5051,0.9297,0.731,0.5189,0.9706,192.168.1.2,U1019,certutil.exe,malicious
EVT-01133,2025-04-14 07:08:39.553180,machine1,normal_activity,0.3789,0.6036,-0.1783,0.4214,-0.1262,192.168.1.12,U1016,powershell.exe -enc,benign
EVT-01134,2025-04-14 07:09:06.382971,machine1,normal_activity,0.0919,0.7992,0.3486,0.2259,0.6349,192.168.1.2,U1002,notepad.exe,benign
EVT-01135,2025-04-14 07:09:41.704864,machine1,c2_connection,0.6429,1.2977,0.9566,0.5692,1.0645,192.168.1.4,U1004,java.exe,malicious
EVT-01136,2025-04-14 07:10:28.398426,machine2,c2_connection,0.6931,1.0423,0.5177,0.4064,0.0823,192.168.1.28,U1012,powershell.exe,malicious
EVT-01137,2025-04-14 07:11:19.817967,machine1,data_exfiltration,0.3606,0.7195,0.3644,0.7191,0.6845,192.168.1.2,U1006,calc.exe,malicious
EVT-01138,2025-04-14 07:12:40.104041,machine2,suspicious_file_download,0.7854,0.4829,0.4452,0.1455,0.2013,192.168.1.10,U1013,wmic.exe,malicious
EVT-01139,2025-04-14 07:13:52.141576,machine5,exploit_cve,0.904,0.9929,-0.077,0.9379,1.3272,192.168.1.12,U1001,rundll32.exe,malicious
EVT-01140,2025-04-14 07:14:24.894278,machine3,lateral_movement,0.7547,1.2488,0.4258,1.3332,0.6326,192.168.1.26,U1011,java.exe,malicious
EVT-01141,2025-04-14 07:16:58.978714,machine4,c2_connection,1.2707,0.0512,0.3731,1.1953,0.9095,192.168.1.27,U1005,certutil.exe,malicious
EVT-01142,2025-04-14 07:17:33.122509,machine1,execution_suspicious_process,0.1507,0.2119,0.9457,0.5058,1.4464,192.168.1.14,U1004,tasklist.exe,malicious
EVT-01143,2025-04-14 07:17:49.266642,machine1,exploit_cve,0.2484,0.3803,0.8897,0.6408,0.7649,192.168.1.24,U1001,msiexec.exe,malicious
EVT-01144,2025-04-14 07:18:47.895305,machine5,normal_activity,0.1582,0.9375,0.3784,-0.0583,0.48,192.168.1.12,U1011,python.exe,benign
EVT-01145,2025-04-14 07:20:37.993364,machine2,download_suspicious_domain,0.8993,0.8447,0.715,0.5386,1.2646,192.168.1.30,U1019,nc.exe,malicious
EVT-01146,2025-04-14 07:20:56.757067,machine3,execution_suspicious_process,1.0419,0.1712,1.0567,1.0737,0.6013,192.168.1.19,U1010,calc.exe,malicious
EVT-01147,2025-04-14 07:21:50.450951,machine5,normal_activity,0.0882,0.3055,0.1266,0.3324,0.6688,192.168.1.11,U1015,cmd.exe,benign
EVT-01148,2025-04-14 07:22:14.419260,machine3,download_suspicious_domain,0.3654,0.7973,1.6629,0.7525,0.7735,192.168.1.3,U1010,ftp.exe,malicious
EVT-01149,2025-04-14 07:22:16.395275,machine1,download_suspicious_domain,0.2129,0.8563,-0.7091,0.4909,0.6642,192.168.1.15,U1018,tasklist.exe,malicious
EVT-01150,2025-04-14 07:22:33.083781,machine3,normal_activity,0.112,0.8789,1.3363,0.3955,-0.1059,192.168.1.17,U1013,nc.exe,benign
EVT-01151,2025-04-14 07:23:43.339120,machine1,normal_activity,-0.4195,-0.0277,0.4642,0.4055,0.8183,192.168.1.17,U1001,powershell.exe -enc,benign
EVT-01152,2025-04-14 07:25:07.659005,machine1,data_exfiltration,1.0912,0.2597,1.2788,1.4698,0.3296,192.168.1.5,U1011,powershell.exe -enc,malicious
EVT-01153,2025-04-14 07:25:23.548193,machine1,failed_login_attempts,0.2914,0.6777,0.8664,0.6952,1.009,192.168.1.4,U1003,whoami.exe,malicious
EVT-01154,2025-04-14 07:26:23.255169,machine5,normal_activity,0.0854,-0.3273,0.0528,0.4586,0.2541,192.168.1.6,U1020,powershell.exe,benign
EVT-01155,2025-04-14 07:26:56.911631,machine3,normal_activity,1.038,0.5026,0.1997,0.4799,1.1852,192.168.1.12,U1002,powershell.exe -enc,benign
EVT-01156,2025-04-14 07:27:52.621657,machine1,c2_connection,0.8435,0.7283,0.74,1.2011,0.5376,192.168.1.8,U1017,cmd.exe,malicious
EVT-01157,2025-04-14 07:27:54.958281,machine1,execution_suspicious_process,0.0806,0.9006,0.9779,-0.5823,0.8827,192.168.1.10,U1004,mimikatz.exe,malicious
EVT-01158,2025-04-14 07:28:04.396811,machine3,normal_activity,-0.1003,1.0498,0.855,0.5762,0.7203,192.168.1.1,U1007,mimikatz.exe,benign
EVT-01159,2025-04-14 07:28:17.416970,machine5,normal_activity,0.1266,1.5387,0.9879,0.7737,0.6462,192.168.1.12,U1008,netstat.exe,benign
EVT-01160,2025-04-14 07:28:37.945072,machine1,exploit_cve,0.4272,1.5858,0.9998,1.1347,1.3917,192.168.1.30,U1010,tasklist.exe,malicious
EVT-01161,2025-04-14 07:29:10.810211,machine2,normal_activity,0.4207,0.1412,0.4669,0.1206,0.5616,192.168.1.6,U1004,powershell.exe,benign
EVT-01162,2025-04-14 07:29:45.005829,machine4,suspicious_file_download,0.2133,0.6468,0.9176,0.745,0.8841,192.168.1.3,U1010,java.exe,malicious
EVT-01163,2025-04-14 07:30:18.472169,machine5,normal_activity,0.4446,0.5398,1.1001,0.6823,0.1779,192.168.1.13,U1009,java.exe,benign
EVT-01164,2025-04-14 07:30:26.850867,machine5,normal_activity,0.392,0.5445,0.9472,0.7892,0.2915,192.168.1.7,U1019,notepad.exe,benign
EVT-01165,2025-04-14 07:33:20.260977,machine1,data_exfiltration,0.4936,0.1867,0.4608,0.8356,1.1428,192.168.1.17,U1017,rundll32.exe,malicious
EVT-01166,2025-04-14 07:33:45.420182,machine1,normal_activity,0.7805,0.3966,-0.0316,-0.23,0.8073,192.168.1.20,U1004,ssh.exe,benign
EVT-01167,2025-04-14 07:34:33.601428,machine2,suspicious_file_download,0.6189,1.1957,0.7635,1.3968,0.1963,192.168.1.21,U1020,java.exe,malicious
EVT-01168,2025-04-14 07:36:32.655990,machine1,exploit_cve,0.9981,0.4082,1.0464,0.995,0.8286,192.168.1.2,U1003,cmd.exe,malicious
EVT-01169,2025-04-14 07:36:40.869260,machine5,normal_activity,0.5347,0.3181,0.3237,0.7714,0.5573,192.168.1.5,U1008,telnet.exe,benign
EVT-01170,2025-04-14 07:37:31.092722,machine1,download_suspicious_domain,1.0723,0.5859,0.5573,0.3003,1.6114,192.168.1.4,U1008,rundll32.exe,malicious
EVT-01171,2025-04-14 07:38:00.961174,machine3,normal_activity,-0.5649,-0.1839,0.5494,0.3752,-0.0451,192.168.1.13,U1007,calc.exe,benign
EVT-01172,2025-04-14 07:39:41.670117,machine5,normal_activity,0.4277,0.6805,1.2035,0.2069,0.5994,192.168.1.27,U1018,notepad.exe,benign
EVT-01173,2025-04-14 07:40:21.213732,machine5,normal_activity,-0.1428,0.7687,0.9477,1.0159,0.5071,192.168.1.22,U1017,vssadmin.exe,benign
EVT-01174,2025-04-14 07:40:47.164327,machine3,data_exfiltration,0.6163,0.8574,0.8698,-0.0521,1.1073,192.168.1.7,U1010,ssh.exe,malicious
EVT-01175,2025-04-14 07:40:47.964927,machine5,normal_activity,0.405,0.291,0.4556,0.7563,0.7603,192.168.1.8,U1009,java.exe,benign
EVT-01176,2025-04-14 07:43:30.086512,machine1,privilege_escalation,0.87,0.6649,1.3129,1.1803,1.6459,192.168.1.8,U1010,vssadmin.exe,malicious
EVT-01177,2025-04-14 07:43:36.931091,machine2,normal_activity,-0.2683,0.969,0.2042,0.1546,0.4242,192.168.1.10,U1009,mimikatz.exe,benign
EVT-01178,2025-04-14 07:44:35.593772,machine1,c2_connection,0.4031,1.3556,0.4803,0.914,1.1261,192.168.1.10,U1009,calc.exe,malicious
EVT-01179,2025-04-14 07:44:57.854934,machine5,suspicious_file_download,1.0497,-0.1058,0.2863,1.1358,0.6789,192.168.1.11,U1003,powershell.exe -enc,malicious
EVT-01180,2025-04-14 07:48:15.565972,machine5,normal_activity,0.8534,0.1432,0.0475,1.1724,0.5204,192.168.1.22,U1016,wmic.exe,benign
EVT-01181,2025-04-14 07:48:25.557628,machine1,download_suspicious_domain,0.6521,-0.0445,1.0855,0.9696,1.5532,192.168.1.7,U1020,netstat.exe,malicious
EVT-01182,2025-04-14 07:51:08.160949,machine1,execution_suspicious_process,0.3774,0.9813,0.5877,0.2906,0.9323,192.168.1.5,U1009,rundll32.exe,malicious
EVT-01183,2025-04-14 07:55:16.327310,machine2,exploit_cve,0.5696,0.4746,0.2411,0.7138,1.2789,192.168.1.18,U1014,vssadmin.exe,malicious
EVT-01184,2025-04-14 07:55:35.285183,machine1,execution_suspicious_process,0.1321,1.1064,0.441,0.6863,0.9868,192.168.1.12,U1001,cmd.exe,malicious
EVT-01185,2025-04-14 07:55:41.983186,machine4,normal_activity,0.5144,-0.2408,0.3642,0.3603,0.6677,192.168.1.7,U1013,wmic.exe,benign
EVT-01186,2025-04-14 07:56:45.759905,machine1,c2_connection,0.7284,0.5738,0.7801,1.2156,1.0015,192.168.1.28,U1013,calc.exe,malicious
EVT-01187,2025-04-14 07:57:04.111050,machine4,normal_activity,0.4407,0.2594,-0.2091,0.7452,0.6811,192.168.1.23,U1004,nc.exe,benign
EVT-01188,2025-04-14 07:57:27.634673,machine3,download_suspicious_domain,0.6709,0.9632,1.1509,1.1626,0.723,192.168.1.15,U1011,powershell.exe,malicious
EVT-01189,2025-04-14 07:58:48.802744,machine2,download_suspicious_domain,0.132,0.6075,0.5413,0.1422,1.1806,192.168.1.17,U1013,explorer.exe,malicious
EVT-01190,2025-04-14 08:00:55.951827,machine1,execution_suspicious_process,0.4685,1.052,0.8466,0.4651,0.714,192.168.1.5,U1017,vssadmin.exe,malicious
EVT-01191,2025-04-14 08:01:51.749103,machine5,normal_activity,0.3268,0.5577,0.3907,0.5143,0.7055,192.168.1.6,U1017,java.exe,benign
EVT-01192,2025-04-14 08:03:30.307728,machine3,download_suspicious_domain,0.8133,0.4942,0.3093,0.3855,1.3153,192.168.1.8,U1002,java.exe,malicious
EVT-01193,2025-04-14 08:03:37.636695,machine2,privilege_escalation,1.4794,0.5604,0.75,0.7507,0.3854,192.168.1.13,U1005,notepad.exe,malicious
EVT-01194,2025-04-14 08:06:07.876452,machine2,normal_activity,0.1454,0.0024,-0.3306,0.3485,0.5075,192.168.1.12,U1020,telnet.exe,benign
EVT-01195,2025-04-14 08:06:16.139751,machine5,normal_activity,0.2026,0.5888,0.8933,-0.164,-0.1109,192.168.1.6,U1002,regsvr32.exe,benign
EVT-01196,2025-04-14 08:06:23.304902,machine4,phishing_credential_stealer,0.778,1.1688,0.773,1.039,0.5794,192.168.1.19,U1014,svchost.exe,malicious
EVT-01197,2025-04-14 08:06:41.625566,machine4,normal_activity,-0.0526,0.5349,0.5654,0.2624,0.6446,192.168.1.16,U1004,rundll32.exe,benign
EVT-01198,2025-04-14 08:07:26.594169,machine3,normal_activity,0.0792,0.6258,0.2073,0.7661,0.4266,192.168.1.18,U1014,notepad.exe,benign
EVT-01199,2025-04-14 08:07:37.542368,machine5,normal_activity,0.8881,0.06,1.0428,0.2927,1.0342,192.168.1.12,U1018,python.exe,benign
EVT-01200,2025-04-14 08:10:12.164864,machine1,download_suspicious_domain,0.5696,0.1642,0.5263,1.1304,1.0872,192.168.1.16,U1009,netstat.exe,malicious
EVT-01201,2025-04-14 08:10:27.301388,machine3,data_exfiltration,0.07,0.549,0.7159,1.4461,0.6695,192.168.1.27,U1018,calc.exe,malicious
EVT-01202,2025-04-14 08:12:36.025601,machine2,failed_login_attempts,0.3202,0.789,0.4498,1.0414,1.1112,192.168.1.22,U1007,explorer.exe,malicious
EVT-01203,2025-04-14 08:15:05.823584,machine3,suspicious_file_download,0.2637,0.6285,0.6629,0.9715,1.3691,192.168.1.27,U1008,java.exe,malicious
EVT-01204,2025-04-14 08:15:39.945394,machine5,normal_activity,0.0038,0.0169,0.7295,0.1999,0.1351,192.168.1.6,U1005,regsvr32.exe,benign
EVT-01205,2025-04-14 08:17:54.770692,machine5,normal_activity,-0.3435,0.6254,0.5466,0.9374,0.4444,192.168.1.19,U1010,tasklist.exe,benign
EVT-01206,2025-04-14 08:19:34.658484,machine3,data_exfiltration,0.3004,0.5396,1.0752,1.3978,0.6588,192.168.1.3,U1003,powershell.exe,malicious
EVT-01207,2025-04-14 08:20:05.983485,machine3,exploit_cve,0.9413,0.9173,0.8325,0.3099,0.8535,192.168.1.8,U1008,calc.exe,malicious
EVT-01208,2025-04-14 08:21:46.627798,machine5,normal_activity,1.0732,0.7031,-0.0272,0.6112,0.5086,192.168.1.29,U1007,nc.exe,benign
EVT-01209,2025-04-14 08:22:55.776961,machine5,normal_activity,0.1969,0.3557,0.6263,0.0298,0.4537,192.168.1.27,U1004,rundll32.exe,benign
EVT-01210,2025-04-14 08:23:15.663521,machine4,exploit_cve,0.9548,0.8733,0.0576,0.4408,0.9578,192.168.1.13,U1014,mimikatz.exe,malicious
EVT-01211,2025-04-14 08:26:58.697532,machine1,exploit_cve,-0.0345,0.7692,1.0384,0.5843,1.3837,192.168.1.12,U1018,vssadmin.exe,malicious
EVT-01212,2025-04-14 08:27:56.951670,machine2,phishing_credential_stealer,0.1064,0.6487,0.4926,0.6854,0.7124,192.168.1.13,U1012,nc.exe,malicious
EVT-01213,2025-04-14 08:29:48.981569,machine5,normal_activity,0.5297,0.3551,0.3481,0.7232,0.2674,192.168.1.15,U1020,telnet.exe,benign
EVT-01214,2025-04-14 08:30:22.828984,machine4,data_exfiltration,0.7443,0.9924,0.9309,1.3373,0.4911,192.168.1.6,U1006,calc.exe,malicious
EVT-01215,2025-04-14 08:31:27.019177,machine4,phishing_credential_stealer,0.2463,0.3768,1.2355,1.0223,0.4454,192.168.1.27,U1003,powershell.exe -enc,malicious
EVT-01216,2025-04-14 08:31:44.058219,machine3,normal_activity,0.4015,0.1572,0.3922,0.446,0.714,192.168.1.15,U1016,whoami.exe,benign
EVT-01217,2025-04-14 08:32:06.058940,machine2,normal_activity,0.4402,-0.3079,-0.1038,0.3451,0.3668,192.168.1.25,U1002,wmic.exe,benign
EVT-01218,2025-04-14 08:33:32.106595,machine2,normal_activity,0.4555,0.1726,0.333,0.798,-0.0005,192.168.1.8,U1009,powershell.exe -enc,benign
EVT-01219,2025-04-14 08:35:34.145101,machine4,normal_activity,0.7326,0.4956,0.8227,0.6477,0.926,192.168.1.29,U1014,powershell.exe -enc,benign
EVT-01220,2025-04-14 08:39:40.141076,machine1,suspicious_file_download,-0.6187,0.5302,1.215,1.1466,0.9056,192.168.1.30,U1011,notepad.exe,malicious
EVT-01221,2025-04-14 08:40:22.114418,machine3,normal_activity,-0.318,0.3644,0.2388,0.7258,-0.1262,192.168.1.20,U1020,python.exe,benign
EVT-01222,2025-04-14 08:40:23.892586,machine4,c2_connection,0.998,0.7615,0.5762,1.4313,0.6569,192.168.1.8,U1014,ssh.exe,malicious
EVT-01223,2025-04-14 08:40:34.896423,machine4,normal_activity,0.5979,0.2637,0.2752,0.4342,0.289,192.168.1.15,U1006,mimikatz.exe,benign
EVT-01224,2025-04-14 08:40:46.362925,machine1,normal_activity,0.1895,0.8288,0.6187,0.6223,0.6104,192.168.1.29,U1013,chrome.exe,benign
EVT-01225,2025-04-14 08:44:06.627769,machine4,download_suspicious_domain,0.893,0.561,1.142,0.859,0.0004,192.168.1.14,U1001,tasklist.exe,malicious
EVT-01226,2025-04-14 08:44:29.043133,machine1,lateral_movement,1.4911,0.585,0.7708,0.8948,1.1402,192.168.1.5,U1014,regsvr32.exe,malicious
EVT-01227,2025-04-14 08:44:52.411197,machine1,execution_suspicious_process,1.1549,0.7479,1.3401,1.2993,0.3641,192.168.1.21,U1010,wmic.exe,malicious
EVT-01228,2025-04-14 08:47:35.067133,machine2,download_suspicious_domain,0.48,0.7975,1.6247,0.7597,0.4638,192.168.1.6,U1006,regsvr32.exe,malicious
EVT-01229,2025-04-14 08:48:22.556221,machine1,download_suspicious_domain,0.4121,1.0492,0.1303,0.7946,0.5485,192.168.1.24,U1019,tasklist.exe,malicious
EVT-01230,2025-04-14 08:48:48.444966,machine5,normal_activity,-0.0204,0.2504,0.105,-0.0236,0.6912,192.168.1.13,U1002,sc.exe,benign
EVT-01231,2025-04-14 08:48:50.337732,machine5,execution_suspicious_process,0.9161,0.8132,0.5204,1.0337,0.7199,192.168.1.30,U1015,vssadmin.exe,malicious
EVT-01232,2025-04-14 08:48:56.256834,machine1,exploit_cve,1.1498,0.1123,-0.1073,0.8466,1.6522,192.168.1.5,U1009,calc.exe,malicious
EVT-01233,2025-04-14 08:49:10.974693,machine4,normal_activity,-0.1632,0.7542,0.482,0.8577,0.4032,192.168.1.26,U1013,mimikatz.exe,benign
EVT-01234,2025-04-14 08:49:27.059915,machine3,execution_suspicious_process,0.2968,0.6266,0.838,0.0515,1.0079,192.168.1.13,U1009,ssh.exe,malicious
EVT-01235,2025-04-14 08:50:03.475482,machine3,exploit_cve,-0.1312,0.2045,0.6534,1.1822,1.0994,192.168.1.22,U1007,certutil.exe,malicious
EVT-01236,2025-04-14 08:50:57.819823,machine5,normal_activity,0.845,0.3104,1.0273,0.7007,1.2968,192.168.1.25,U1002,certutil.exe,benign
EVT-01237,2025-04-14 08:51:14.641813,machine3,download_suspicious_domain,0.3812,0.4312,0.3282,0.2008,0.5071,192.168.1.27,U1010,powershell.exe,malicious
EVT-01238,2025-04-14 08:52:06.671257,machine1,data_exfiltration,0.9333,0.2838,0.9501,0.9618,1.4399,192.168.1.6,U1020,ssh.exe,malicious
EVT-01239,2025-04-14 08:52:40.312509,machine1,failed_login_attempts,0.4783,0.1828,0.7525,1.0145,1.2225,192.168.1.17,U1015,msiexec.exe,malicious
EVT-01240,2025-04-14 08:54:27.086787,machine3,c2_connection,0.659,0.7278,0.2278,0.6386,1.8339,192.168.1.16,U1017,certutil.exe,malicious
EVT-01241,2025-04-14 08:55:13.066808,machine5,normal_activity,0.0292,0.3546,0.2458,0.9576,0.3449,192.168.1.17,U1010,telnet.exe,benign
EVT-01242,2025-04-14 08:55:55.061666,machine3,suspicious_file_download,0.2929,0.6467,0.4277,1.2276,0.3523,192.168.1.1,U1012,cmd.exe,malicious
EVT-01243,2025-04-14 08:56:24.051403,machine2,normal_activity,0.1357,-0.0239,0.413,0.6848,0.5057,192.168.1.11,U1015,mimikatz.exe,benign
EVT-01244,2025-04-14 08:57:04.155554,machine1,suspicious_file_download,0.7864,1.6274,0.2273,0.621,0.6971,192.168.1.25,U1008,mimikatz.exe,malicious
EVT-01245,2025-04-14 08:57:26.047834,machine5,normal_activity,-0.4031,0.1281,0.6036,-0.0429,0.786,192.168.1.15,U1011,svchost.exe,benign
EVT-01246,2025-04-14 08:57:43.310174,machine2,phishing_credential_stealer,0.5938,-0.1766,1.1565,0.8606,0.8334,192.168.1.13,U1012,svchost.exe,malicious
EVT-01247,2025-04-14 08:58:35.272494,machine3,lateral_movement,-0.0963,0.8398,0.468,1.1972,0.9484,192.168.1.27,U1013,regsvr32.exe,malicious
EVT-01248,2025-04-14 08:58:59.645513,machine3,phishing_credential_stealer,0.7339,1.002,0.9712,0.4444,0.8282,192.168.1.13,U1010,nc.exe,malicious
EVT-01249,2025-04-14 08:59:22.904482,machine1,normal_activity,0.1526,0.4266,0.6808,0.4133,0.595,192.168.1.9,U1015,tasklist.exe,benign
EVT-01250,2025-04-14 09:02:34.472805,machine1,lateral_movement,0.1289,-0.2975,0.5052,0.2954,1.4691,192.168.1.19,U1011,telnet.exe,malicious
EVT-01251,2025-04-14 09:03:43.963292,machine2,normal_activity,0.1943,0.4533,0.0591,-0.1947,1.1287,192.168.1.28,U1001,netstat.exe,benign
EVT-01252,2025-04-14 09:04:14.428441,machine1,execution_suspicious_process,0.0657,0.7713,0.5489,0.0472,0.1716,192.168.1.4,U1007,powershell.exe -enc,malicious
EVT-01253,2025-04-14 09:05:20.942273,machine3,normal_activity,0.2051,0.4796,0.2759,0.9278,0.1816,192.168.1.4,U1016,calc.exe,benign
EVT-01254,2025-04-14 09:07:08.910941,machine4,exploit_cve,1.1224,0.5386,0.5365,0.2606,0.4174,192.168.1.17,U1007,netstat.exe,malicious
EVT-01255,2025-04-14 09:11:06.380187,machine1,download_suspicious_domain,0.439,0.4877,0.9073,1.5698,0.43,192.168.1.22,U1012,wmic.exe,malicious
EVT-01256,2025-04-14 09:11:56.496979,machine3,phishing_credential_stealer,1.0187,0.9066,0.264,1.4144,0.7206,192.168.1.22,U1011,rundll32.exe,malicious
EVT-01257,2025-04-14 09:11:59.976851,machine1,c2_connection,-0.1797,-0.1577,0.1331,0.9354,0.7304,192.168.1.17,U1002,regsvr32.exe,malicious
EVT-01258,2025-04-14 09:12:42.972741,machine1,privilege_escalation,0.2534,1.3021,0.402,0.9356,1.0869,192.168.1.12,U1016,whoami.exe,malicious
EVT-01259,2025-04-14 09:12:48.132272,machine4,suspicious_file_download,0.6901,0.2541,0.3422,0.263,1.2767,192.168.1.11,U1010,regsvr32.exe,malicious
EVT-01260,2025-04-14 09:16:13.217722,machine4,c2_connection,0.9534,0.3559,0.5306,0.2883,0.4822,192.168.1.20,U1019,ssh.exe,malicious
EVT-01261,2025-04-14 09:16:22.594293,machine4,normal_activity,-0.0122,0.5549,0.0549,0.5064,0.7271,192.168.1.2,U1019,tasklist.exe,benign
EVT-01262,2025-04-14 09:16:26.877899,machine1,phishing_credential_stealer,0.6338,0.5142,1.1825,1.3238,1.1569,192.168.1.2,U1019,explorer.exe,malicious
EVT-01263,2025-04-14 09:18:45.557142,machine3,normal_activity,0.2824,0.7538,0.8758,0.0262,0.3768,192.168.1.3,U1019,tasklist.exe,benign
EVT-01264,2025-04-14 09:19:20.170309,machine2,normal_activity,0.8942,0.3679,0.7048,0.5711,0.2172,192.168.1.13,U1017,vssadmin.exe,benign
EVT-01265,2025-04-14 09:20:03.452020,machine5,normal_activity,0.73,-0.04,0.5263,0.0814,0.7039,192.168.1.22,U1017,tasklist.exe,benign
EVT-01266,2025-04-14 09:20:38.564031,machine3,normal_activity,0.4119,0.4636,-0.013,0.2191,0.0447,192.168.1.12,U1019,telnet.exe,benign
EVT-01267,2025-04-14 09:23:17.788570,machine5,normal_activity,0.408,0.6546,0.9596,0.7532,0.8411,192.168.1.8,U1010,nc.exe,benign
EVT-01268,2025-04-14 09:24:10.138435,machine1,suspicious_file_download,0.0552,0.6412,0.7797,-0.0516,0.5004,192.168.1.11,U1005,powershell.exe,malicious
EVT-01269,2025-04-14 09:24:48.712339,machine2,phishing_credential_stealer,0.2426,0.2752,0.2993,0.491,0.4722,192.168.1.30,U1008,netstat.exe,malicious
EVT-01270,2025-04-14 09:24:55.510581,machine4,suspicious_file_download,0.3364,0.93,1.2461,0.7325,1.3397,192.168.1.6,U1019,explorer.exe,malicious
EVT-01271,2025-04-14 09:27:51.219418,machine2,lateral_movement,0.2722,0.5449,0.3432,0.6303,0.4125,192.168.1.18,U1008,explorer.exe,malicious
EVT-01272,2025-04-14 09:28:06.996322,machine3,normal_activity,0.2434,-0.3466,-0.0465,0.9275,0.4255,192.168.1.25,U1007,wmic.exe,benign
