event_id,timestamp,machine,event_type,feature_1,feature_2,feature_3,feature_4,feature_5,ip_address,user_id,process,label
EVT-00737,2025-04-14 00:45:41.936211,machine1,normal_activity,0.106,0.269,0.3177,1.3928,-0.1942,192.168.1.50,U1007,netstat.exe,benign
EVT-00738,2025-04-14 00:46:53.760229,machine1,execution_suspicious_process,0.7516,1.1065,1.1376,0.8311,1.0018,192.168.1.10,U1005,chrome.exe,malicious
EVT-00739,2025-04-14 00:47:50.140179,machine1,normal_activity,-0.1651,0.3499,0.0275,0.4211,0.3741,192.168.1.125,U1007,svchost.exe,benign
EVT-00740,2025-04-14 00:49:32.477067,machine1,download_suspicious_domain,0.5307,0.7673,0.7407,0.7911,0.9418,192.168.1.140,U1013,vssadmin.exe,malicious
EVT-00741,2025-04-14 00:50:09.637955,machine1,normal_activity,0.4753,-0.0946,-0.1934,0.4754,0.6017,192.168.1.75,U1009,chrome.exe,benign
EVT-00742,2025-04-14 00:50:56.522964,machine1,suspicious_file_download,0.424,0.9037,-0.0513,0.5468,1.6053,192.168.1.70,U1018,vssadmin.exe,malicious
EVT-00743,2025-04-14 00:51:12.996290,machine1,failed_login_attempts,0.6906,0.6027,0.4336,0.6056,1.1046,192.168.1.50,U1016,rundll32.exe,malicious
EVT-00744,2025-04-14 00:51:56.382738,machine1,phishing_credential_stealer,0.9126,0.8092,0.7065,0.8107,0.049,192.168.1.45,U1005,python.exe,malicious
EVT-00745,2025-04-14 00:52:12.697089,machine1,data_exfiltration,-0.0305,0.65,0.6075,0.1773,1.6157,192.168.1.75,U1017,chrome.exe,malicious
EVT-00746,2025-04-14 00:54:01.043906,machine1,execution_suspicious_process,0.7469,0.5094,0.3779,0.9086,0.3926,192.168.1.15,U1003,vssadmin.exe,malicious
EVT-00747,2025-04-14 00:54:52.179175,machine1,execution_suspicious_process,0.3119,-0.165,0.3539,0.4524,1.0553,192.168.1.115,U1016,powershell.exe -enc,malicious
EVT-00748,2025-04-14 00:55:42.529889,machine1,lateral_movement,-0.3144,0.3426,0.4391,1.1909,1.3384,192.168.1.10,U1003,whoami.exe,malicious
EVT-00749,2025-04-14 00:57:18.602216,machine1,phishing_credential_stealer,-0.0893,0.3021,0.8488,0.6148,0.7989,192.168.1.35,U1015,svchost.exe,malicious
EVT-00750,2025-04-14 00:57:33.537617,machine1,execution_suspicious_process,0.8475,1.0551,0.3478,1.6994,0.9072,192.168.1.90,U1014,sqlservr.exe,malicious
EVT-00751,2025-04-14 00:57:49.110463,machine1,phishing_credential_stealer,0.437,0.2296,1.0382,0.7576,0.7874,192.168.1.145,U1006,cmd.exe,malicious
EVT-00752,2025-04-14 01:00:54.156273,machine1,normal_activity,0.1256,0.5019,-0.1303,0.8115,0.7991,192.168.1.55,U1008,explorer.exe,benign
EVT-00753,2025-04-14 01:01:49.273774,machine1,failed_login_attempts,0.4296,0.6586,0.2777,1.1346,0.1281,192.168.1.105,U1018,msconfig.exe,malicious
EVT-00754,2025-04-14 01:02:40.129879,machine1,exploit_cve,1.4166,0.1803,0.1126,0.8473,1.4967,192.168.1.135,U1016,svchost.exe,malicious
EVT-00755,2025-04-14 01:02:41.123766,machine1,normal_activity,0.7492,0.6943,0.6332,0.6567,0.3362,192.168.1.95,U1005,cmd.exe,benign
EVT-00756,2025-04-14 01:03:10.917022,machine1,normal_activity,-0.4622,0.1469,0.5082,0.2863,0.0984,192.168.1.5,U1013,chrome.exe,benign
EVT-00757,2025-04-14 01:05:29.480435,machine1,phishing_credential_stealer,0.488,0.2552,0.4186,0.7345,0.3615,192.168.1.60,U1016,cmd.exe,malicious
EVT-00758,2025-04-14 01:07:09.798886,machine1,normal_activity,0.6604,0.2854,0.7609,0.7428,0.716,192.168.1.130,U1014,sqlservr.exe,benign
EVT-00759,2025-04-14 01:07:40.434911,machine1,normal_activity,0.0304,0.2311,-0.0879,0.1102,0.8696,192.168.1.85,U1019,notepad.exe,benign
EVT-00760,2025-04-14 01:08:43.743208,machine1,exploit_cve,0.5303,1.1714,1.1046,0.2772,0.77,192.168.1.10,U1006,svchost.exe,malicious
EVT-00761,2025-04-14 01:09:11.708039,machine1,normal_activity,-0.1569,1.3197,0.7595,1.139,0.8636,192.168.1.10,U1015,ftp.exe,benign
EVT-00762,2025-04-14 01:09:47.939477,machine1,exploit_cve,1.2498,1.2057,1.1032,1.0162,0.8973,192.168.1.125,U1004,vssadmin.exe,malicious
EVT-00763,2025-04-14 01:10:14.024529,machine1,normal_activity,0.2288,0.3029,0.8207,0.3347,0.9922,192.168.1.145,U1019,powershell.exe -enc,benign
EVT-00764,2025-04-14 01:10:28.822398,machine1,lateral_movement,1.068,0.0673,-0.3144,1.046,0.5506,192.168.1.80,U1004,whoami.exe,malicious
EVT-00765,2025-04-14 01:11:16.168825,machine1,phishing_credential_stealer,0.5102,0.6021,0.5529,0.7444,0.4088,192.168.1.80,U1013,powershell.exe -enc,malicious
EVT-00766,2025-04-14 01:11:56.571457,machine1,privilege_escalation,0.3474,0.5082,0.4648,0.827,1.0485,192.168.1.110,U1009,msconfig.exe,malicious
EVT-00767,2025-04-14 01:15:01.060316,machine1,failed_login_attempts,0.2503,0.2106,0.1709,0.2139,1.1426,192.168.1.135,U1012,netstat.exe,malicious
EVT-00768,2025-04-14 01:15:08.039770,machine1,exploit_cve,0.1015,0.0938,0.6298,0.4589,0.9191,192.168.1.50,U1011,explorer.exe,malicious
EVT-00769,2025-04-14 01:15:43.928318,machine1,execution_suspicious_process,0.4441,1.1755,0.5208,0.5782,1.1195,192.168.1.120,U1020,chrome.exe,malicious
EVT-00770,2025-04-14 01:17:10.538471,machine1,execution_suspicious_process,1.0434,0.7582,0.1552,0.8731,1.1102,192.168.1.80,U1016,chrome.exe,malicious
EVT-00771,2025-04-14 01:17:54.201608,machine1,normal_activity,0.7538,-0.0805,0.4917,0.1008,0.3786,192.168.1.35,U1001,wmic.exe,benign
EVT-00772,2025-04-14 01:20:33.335497,machine1,lateral_movement,0.2455,0.3848,0.8376,0.9859,0.5924,192.168.1.40,U1018,ftp.exe,malicious
EVT-00773,2025-04-14 01:21:02.512685,machine1,phishing_credential_stealer,0.2151,0.7427,0.1679,1.3034,0.9235,192.168.1.115,U1008,wmic.exe,malicious
EVT-00774,2025-04-14 01:21:12.426174,machine1,privilege_escalation,0.4575,0.7569,1.1165,-0.3086,0.3575,192.168.1.90,U1007,taskmgr.exe,malicious
EVT-00775,2025-04-14 01:23:21.539668,machine1,execution_suspicious_process,0.9505,0.4586,0.588,0.5881,1.0895,192.168.1.80,U1001,wmic.exe,malicious
EVT-00776,2025-04-14 01:23:25.785074,machine1,execution_suspicious_process,0.3051,0.3551,0.8172,0.0226,0.9352,192.168.1.135,U1003,rundll32.exe,malicious
EVT-00777,2025-04-14 01:23:59.269840,machine1,phishing_credential_stealer,0.7999,1.502,-0.06,0.3183,0.4136,192.168.1.20,U1001,notepad.exe,malicious
EVT-00778,2025-04-14 01:24:24.288455,machine1,lateral_movement,0.1884,0.5263,0.704,0.6293,0.4526,192.168.1.115,U1010,ftp.exe,malicious
EVT-00779,2025-04-14 01:25:19.540948,machine1,exploit_cve,0.3722,0.9533,0.8582,0.368,0.7749,192.168.1.105,U1001,sc.exe,malicious
EVT-00780,2025-04-14 01:26:37.493947,machine1,lateral_movement,1.0364,-0.4066,0.5971,0.3973,1.052,192.168.1.45,U1001,mimikatz.exe,malicious
EVT-00781,2025-04-14 01:27:15.948959,machine1,suspicious_file_download,0.783,0.9935,0.7553,0.6897,1.0018,192.168.1.20,U1003,wmic.exe,malicious
EVT-00782,2025-04-14 01:29:09.028639,machine1,normal_activity,0.7879,0.1643,0.2451,1.1081,0.5711,192.168.1.5,U1019,certutil.exe,benign
EVT-00783,2025-04-14 01:29:11.863980,machine1,failed_login_attempts,0.9913,0.2182,0.4346,0.4622,0.9563,192.168.1.40,U1020,sqlservr.exe,malicious
EVT-00784,2025-04-14 01:29:35.346883,machine1,execution_suspicious_process,0.5713,0.0569,0.8137,0.8963,0.787,192.168.1.15,U1006,cmd.exe,malicious
EVT-00785,2025-04-14 01:30:27.743500,machine1,download_suspicious_domain,-0.0312,0.069,0.9424,1.0466,0.5755,192.168.1.50,U1007,powershell.exe,malicious
EVT-00786,2025-04-14 01:30:56.316788,machine1,normal_activity,-0.3286,0.2898,0.7548,0.9206,1.1698,192.168.1.135,U1006,vssadmin.exe,benign
EVT-00787,2025-04-14 01:31:05.645963,machine1,execution_suspicious_process,0.3998,0.8859,1.0948,0.9743,0.8895,192.168.1.145,U1011,msconfig.exe,malicious
EVT-00788,2025-04-14 01:31:19.388251,machine1,normal_activity,0.598,0.4792,0.4957,0.6032,0.9369,192.168.1.70,U1008,nc.exe,benign
EVT-00789,2025-04-14 01:31:49.724623,machine1,execution_suspicious_process,1.0834,1.1761,0.6095,0.579,0.6499,192.168.1.50,U1015,nc.exe,malicious
EVT-00790,2025-04-14 01:32:14.974710,machine1,lateral_movement,0.4453,0.2229,0.2555,0.563,1.0841,192.168.1.95,U1006,whoami.exe,malicious
EVT-00791,2025-04-14 01:33:33.465730,machine1,phishing_credential_stealer,1.0207,0.2545,1.2351,1.5974,0.7151,192.168.1.140,U1007,sqlservr.exe,malicious
EVT-00792,2025-04-14 01:34:44.541384,machine1,suspicious_file_download,0.6792,0.0846,1.0834,1.3949,0.6343,192.168.1.115,U1019,chrome.exe,malicious
EVT-00793,2025-04-14 01:35:51.765268,machine1,lateral_movement,0.6798,0.3246,0.6523,0.4576,1.3404,192.168.1.65,U1016,explorer.exe,malicious
EVT-00794,2025-04-14 01:36:50.104539,machine1,normal_activity,0.983,0.3244,0.6047,0.1455,1.1195,192.168.1.60,U1009,ftp.exe,benign
EVT-00795,2025-04-14 01:38:13.943391,machine1,normal_activity,0.0468,0.0224,-0.0137,0.0616,0.1572,192.168.1.145,U1001,chrome.exe,benign
EVT-00796,2025-04-14 01:41:11.428764,machine1,execution_suspicious_process,1.0707,0.7549,1.0331,0.1774,0.7464,192.168.1.115,U1014,ftp.exe,malicious
EVT-00797,2025-04-14 01:41:32.374342,machine1,normal_activity,0.2427,1.2842,0.475,0.7124,-0.5381,192.168.1.135,U1018,chrome.exe,benign
EVT-00798,2025-04-14 01:43:41.635053,machine1,exploit_cve,-0.0007,0.4555,0.3752,0.8631,0.814,192.168.1.10,U1005,java.exe,malicious
EVT-00799,2025-04-14 01:43:42.540283,machine1,lateral_movement,0.8734,0.6957,0.7584,0.7851,1.4221,192.168.1.140,U1007,ftp.exe,malicious
EVT-00800,2025-04-14 01:46:44.841540,machine1,download_suspicious_domain,-0.0326,1.4473,0.5588,0.7667,0.472,192.168.1.105,U1003,msconfig.exe,malicious
EVT-00801,2025-04-14 01:46:51.181626,machine1,normal_activity,0.4542,0.1868,0.5082,0.9565,0.3721,192.168.1.120,U1020,netstat.exe,benign
EVT-00802,2025-04-14 01:46:58.340502,machine1,exploit_cve,-0.2025,0.8453,0.097,0.5153,1.1414,192.168.1.115,U1004,taskmgr.exe,malicious
EVT-00803,2025-04-14 01:47:32.531713,machine1,suspicious_file_download,0.126,0.0277,1.226,0.8991,0.2909,192.168.1.75,U1003,whoami.exe,malicious
EVT-00804,2025-04-14 01:47:42.529461,machine1,normal_activity,0.5775,0.3706,0.5847,1.0542,0.7796,192.168.1.105,U1005,ftp.exe,benign
EVT-00805,2025-04-14 01:47:43.270209,machine1,failed_login_attempts,0.1282,0.7365,0.6736,1.0634,0.6751,192.168.1.35,U1015,cmd.exe,malicious
EVT-00806,2025-04-14 01:47:43.274483,machine1,failed_login_attempts,1.1393,-0.2532,0.8359,1.1781,1.0197,192.168.1.90,U1019,chrome.exe,malicious
EVT-00807,2025-04-14 01:48:03.332050,machine1,failed_login_attempts,0.2738,1.2708,0.8741,1.0849,0.4657,192.168.1.35,U1017,notepad.exe,malicious
EVT-00808,2025-04-14 01:49:48.177413,machine1,normal_activity,0.2617,-0.4868,0.5129,0.581,0.6141,192.168.1.85,U1004,vssadmin.exe,benign
EVT-00809,2025-04-14 01:49:55.893134,machine1,phishing_credential_stealer,0.7436,0.7535,0.2478,0.4039,0.5936,192.168.1.80,U1003,rundll32.exe,malicious
EVT-00810,2025-04-14 01:50:50.996831,machine1,phishing_credential_stealer,0.3592,0.4837,1.02,0.1432,0.6884,192.168.1.115,U1011,powershell.exe,malicious
EVT-00811,2025-04-14 01:52:34.537533,machine1,normal_activity,0.4544,0.2069,0.3472,0.5313,1.0749,192.168.1.90,U1017,cmd.exe,benign
EVT-00812,2025-04-14 01:52:47.596815,machine1,normal_activity,0.4768,-0.2681,0.3014,0.5029,0.949,192.168.1.65,U1005,nc.exe,benign
EVT-00813,2025-04-14 01:53:08.072832,machine1,phishing_credential_stealer,1.2671,0.9718,1.2775,0.6634,-0.3629,192.168.1.20,U1020,sc.exe,malicious
EVT-00814,2025-04-14 01:58:11.874165,machine1,lateral_movement,0.96,0.3751,1.1815,-0.2597,1.337,192.168.1.115,U1018,cmd.exe,malicious
EVT-00815,2025-04-14 01:59:24.257620,machine1,execution_suspicious_process,0.1383,-0.1937,0.5537,0.7833,1.283,192.168.1.45,U1012,python.exe,malicious
EVT-00816,2025-04-14 02:00:07.593407,machine1,phishing_credential_stealer,0.6057,0.875,1.0019,1.2542,0.3497,192.168.1.50,U1006,msiexec.exe,malicious
EVT-00817,2025-04-14 02:01:59.294202,machine1,normal_activity,0.8593,0.8361,0.5698,0.6965,1.0318,192.168.1.110,U1001,java.exe,benign
EVT-00818,2025-04-14 02:02:05.833954,machine1,failed_login_attempts,0.438,0.8415,0.808,0.4696,0.3662,192.168.1.140,U1018,netstat.exe,malicious
EVT-00819,2025-04-14 02:03:38.688493,machine1,execution_suspicious_process,0.5591,0.13,0.4268,1.1299,1.0688,192.168.1.45,U1009,python.exe,malicious
EVT-00820,2025-04-14 02:05:00.691748,machine1,execution_suspicious_process,1.3437,0.3381,0.8203,0.3381,1.0946,192.168.1.50,U1004,cmd.exe,malicious
EVT-00821,2025-04-14 02:05:27.872510,machine1,failed_login_attempts,0.5684,0.4497,0.6321,1.0192,0.3434,192.168.1.115,U1016,msconfig.exe,malicious
EVT-00822,2025-04-14 02:05:49.693125,machine1,execution_suspicious_process,0.9862,0.4211,0.4578,0.6062,-0.1954,192.168.1.145,U1015,explorer.exe,malicious
EVT-00823,2025-04-14 02:06:39.094735,machine1,privilege_escalation,0.5921,0.4047,1.218,1.038,0.8127,192.168.1.1,U1020,powershell.exe -enc,malicious
EVT-00824,2025-04-14 02:08:06.213256,machine1,lateral_movement,0.6198,1.072,0.8646,0.8282,0.8379,192.168.1.1,U1006,wmic.exe,malicious
EVT-00825,2025-04-14 02:09:42.578505,machine1,phishing_credential_stealer,1.2927,1.0665,0.9328,0.5868,1.3706,192.168.1.95,U1003,java.exe,malicious
EVT-00826,2025-04-14 02:11:58.206396,machine1,lateral_movement,1.2251,0.2802,0.7966,0.9224,1.3243,192.168.1.30,U1006,msiexec.exe,malicious
EVT-00827,2025-04-14 02:12:10.276907,machine1,execution_suspicious_process,0.4413,1.2752,0.7538,-0.0546,0.219,192.168.1.65,U1004,cmd.exe,malicious
EVT-00828,2025-04-14 02:12:26.892530,machine1,lateral_movement,1.0723,1.1965,0.5695,-0.1308,0.5635,192.168.1.135,U1011,rundll32.exe,malicious
EVT-00829,2025-04-14 02:13:48.004695,machine1,normal_activity,0.389,1.1047,0.7407,0.6327,0.0669,192.168.1.50,U1003,powershell.exe,benign
EVT-00830,2025-04-14 02:14:00.101548,machine1,execution_suspicious_process,0.4603,0.8918,1.2051,0.6055,0.7964,192.168.1.25,U1003,powershell.exe -enc,malicious
EVT-00831,2025-04-14 02:14:00.642404,machine1,exploit_cve,0.0702,0.545,0.5234,0.6067,0.7712,192.168.1.25,U1005,whoami.exe,malicious
EVT-00832,2025-04-14 02:14:14.936569,machine1,lateral_movement,0.6797,0.7823,0.7297,1.1463,0.8259,192.168.1.75,U1010,msconfig.exe,malicious
EVT-00833,2025-04-14 02:14:36.674425,machine1,privilege_escalation,0.0158,1.0104,0.294,0.6026,0.9649,192.168.1.25,U1003,msiexec.exe,malicious
EVT-00834,2025-04-14 02:14:58.568818,machine1,privilege_escalation,0.9498,0.6488,-0.2235,0.4588,1.1432,192.168.1.80,U1003,cmd.exe,malicious
EVT-00835,2025-04-14 02:16:06.085212,machine1,failed_login_attempts,0.3491,0.3955,0.6727,0.5134,0.2205,192.168.1.110,U1008,powershell.exe,malicious
EVT-00836,2025-04-14 02:17:06.975555,machine1,download_suspicious_domain,-0.0921,1.2408,0.8058,0.5076,0.8603,192.168.1.145,U1012,taskmgr.exe,malicious
EVT-00837,2025-04-14 02:17:42.545038,machine1,download_suspicious_domain,1.6539,0.5124,0.817,0.8256,-0.0277,192.168.1.15,U1010,netstat.exe,malicious
EVT-00838,2025-04-14 02:19:00.509486,machine1,phishing_credential_stealer,0.7653,1.0334,1.1772,1.7542,0.8212,192.168.1.130,U1003,netstat.exe,malicious
EVT-00839,2025-04-14 02:19:40.780331,machine1,normal_activity,0.0284,0.5542,0.6936,0.9578,0.8962,192.168.1.130,U1009,powershell.exe,benign
EVT-00840,2025-04-14 02:20:43.617713,machine1,exploit_cve,0.4439,0.7601,0.0548,0.855,0.8871,192.168.1.70,U1007,ftp.exe,malicious
EVT-00841,2025-04-14 02:23:52.341592,machine1,normal_activity,0.2257,0.0693,0.5515,0.5335,0.4763,192.168.1.95,U1007,vssadmin.exe,benign
EVT-00842,2025-04-14 02:25:17.223626,machine1,execution_suspicious_process,0.7372,1.4207,0.3562,1.3188,1.1693,192.168.1.40,U1020,ftp.exe,malicious
EVT-00843,2025-04-14 02:25:36.066082,machine1,phishing_credential_stealer,1.195,0.9381,0.6172,0.1733,0.8574,192.168.1.100,U1004,nc.exe,malicious
EVT-00844,2025-04-14 02:25:46.361862,machine1,phishing_credential_stealer,0.2337,0.8539,1.0946,-0.1582,1.3198,192.168.1.120,U1003,sc.exe,malicious
EVT-00845,2025-04-14 02:28:36.984779,machine1,lateral_movement,0.3264,1.3474,1.0489,0.6958,0.4736,192.168.1.55,U1005,cmd.exe,malicious
EVT-00846,2025-04-14 02:29:41.760238,machine1,normal_activity,-0.4256,0.7576,0.4511,0.8346,1.1572,192.168.1.65,U1010,python.exe,benign
EVT-00847,2025-04-14 02:31:28.913947,machine1,suspicious_file_download,0.8317,0.0783,0.649,0.6411,0.9524,192.168.1.130,U1018,vssadmin.exe,malicious
EVT-00848,2025-04-14 02:32:21.121305,machine1,exploit_cve,0.6583,1.0532,0.7153,0.5518,0.5267,192.168.1.140,U1015,nc.exe,malicious
EVT-00849,2025-04-14 02:33:13.485989,machine1,download_suspicious_domain,0.173,1.3773,0.9733,0.5888,0.5409,192.168.1.35,U1020,ftp.exe,malicious
EVT-00850,2025-04-14 02:40:25.844185,machine1,normal_activity,-0.2403,0.5067,0.2669,1.107,0.4666,192.168.1.50,U1004,java.exe,benign
EVT-00851,2025-04-14 02:42:54.750722,machine1,phishing_credential_stealer,0.3437,0.3482,1.1655,0.5046,0.4002,192.168.1.25,U1001,svchost.exe,malicious
EVT-00852,2025-04-14 02:42:58.716368,machine1,execution_suspicious_process,0.4275,0.473,0.8329,0.8009,1.2845,192.168.1.135,U1017,chrome.exe,malicious
EVT-00853,2025-04-14 02:43:10.068811,machine1,exploit_cve,0.5001,0.4687,0.74,0.3863,0.6262,192.168.1.80,U1013,mimikatz.exe,malicious
EVT-00854,2025-04-14 02:43:36.924969,machine1,suspicious_file_download,0.9893,0.6361,0.9685,0.3132,0.4805,192.168.1.5,U1017,certutil.exe,malicious
EVT-00855,2025-04-14 02:44:02.446403,machine1,exploit_cve,0.4828,0.5223,0.3232,0.9485,1.1446,192.168.1.120,U1019,rundll32.exe,malicious
EVT-00856,2025-04-14 02:44:14.234953,machine1,c2_connection,0.491,0.7832,0.614,1.228,0.4522,192.168.1.100,U1019,ftp.exe,malicious
EVT-00857,2025-04-14 02:45:20.712599,machine1,exploit_cve,0.8531,0.8291,0.7093,0.6495,0.9216,192.168.1.95,U1017,svchost.exe,malicious
EVT-00858,2025-04-14 02:45:54.043797,machine1,normal_activity,0.5123,0.3404,0.6975,0.6215,1.0295,192.168.1.5,U1011,mimikatz.exe,benign
EVT-00859,2025-04-14 02:48:04.266799,machine1,execution_suspicious_process,0.4233,0.0948,0.8484,0.5782,0.5853,192.168.1.145,U1007,msconfig.exe,malicious
EVT-00860,2025-04-14 02:48:30.436561,machine1,normal_activity,0.2891,0.9651,0.7962,1.0859,0.8192,192.168.1.10,U1018,certutil.exe,benign
EVT-00861,2025-04-14 02:49:15.184450,machine1,suspicious_file_download,0.2388,0.4846,0.4572,0.9001,-0.0826,192.168.1.100,U1011,svchost.exe,malicious
EVT-00862,2025-04-14 02:49:48.018646,machine1,download_suspicious_domain,1.0178,0.037,-0.0866,0.4791,0.6841,192.168.1.80,U1017,msiexec.exe,malicious
EVT-00863,2025-04-14 02:50:51.786793,machine1,suspicious_file_download,0.4307,0.8858,1.0335,1.1366,0.7354,192.168.1.1,U1018,wmic.exe,malicious
EVT-00864,2025-04-14 02:51:09.119712,machine1,exploit_cve,0.371,0.4988,0.9213,0.7167,1.343,192.168.1.35,U1020,python.exe,malicious
EVT-00865,2025-04-14 02:52:55.223938,machine1,lateral_movement,0.6129,0.4787,-0.0961,1.0517,0.71,192.168.1.140,U1002,msconfig.exe,malicious
EVT-00866,2025-04-14 02:56:20.423719,machine1,lateral_movement,0.2006,0.3106,1.1447,0.57,0.5528,192.168.1.120,U1003,cmd.exe,malicious
EVT-00867,2025-04-14 02:56:24.571102,machine1,execution_suspicious_process,0.2635,0.7433,-0.0069,0.8135,0.5021,192.168.1.140,U1004,certutil.exe,malicious
EVT-00868,2025-04-14 02:56:24.832677,machine1,failed_login_attempts,0.1929,0.4435,0.5656,0.9979,0.3296,192.168.1.5,U1008,msiexec.exe,malicious
EVT-00869,2025-04-14 02:56:56.750040,machine1,normal_activity,0.1377,0.6786,0.3921,0.8698,0.6738,192.168.1.35,U1017,wmic.exe,benign
EVT-00870,2025-04-14 02:57:43.127130,machine1,phishing_credential_stealer,-0.0462,0.8853,1.0089,0.494,1.7305,192.168.1.65,U1018,wmic.exe,malicious
EVT-00871,2025-04-14 02:59:00.951205,machine1,suspicious_file_download,0.1045,0.7593,1.1075,0.9701,1.4406,192.168.1.100,U1002,explorer.exe,malicious
EVT-00872,2025-04-14 02:59:33.001750,machine1,execution_suspicious_process,0.44,1.3591,0.4968,0.7698,1.273,192.168.1.40,U1014,python.exe,malicious
EVT-00873,2025-04-14 03:00:10.358783,machine1,failed_login_attempts,1.0864,0.8503,0.3658,0.5455,1.2497,192.168.1.120,U1014,netstat.exe,malicious
EVT-00874,2025-04-14 03:01:06.132384,machine1,failed_login_attempts,0.6858,0.6074,0.6143,-0.2476,0.8768,192.168.1.90,U1005,whoami.exe,malicious
EVT-00875,2025-04-14 03:01:36.319239,machine1,phishing_credential_stealer,0.7236,0.798,1.1861,0.2763,0.3239,192.168.1.115,U1016,msiexec.exe,malicious
EVT-00876,2025-04-14 03:05:01.157767,machine1,exploit_cve,0.2716,1.0129,0.777,0.5653,0.7352,192.168.1.90,U1010,sqlservr.exe,malicious
EVT-00877,2025-04-14 03:05:05.159233,machine1,normal_activity,0.6786,0.133,0.2263,0.8102,0.2903,192.168.1.30,U1016,powershell.exe,benign
EVT-00878,2025-04-14 03:05:12.377611,machine1,phishing_credential_stealer,0.5369,0.1932,0.9054,0.465,0.5354,192.168.1.90,U1013,python.exe,malicious
EVT-00879,2025-04-14 03:05:57.134087,machine1,failed_login_attempts,0.7022,0.9644,0.2526,0.5402,1.8523,192.168.1.65,U1017,certutil.exe,malicious
EVT-00880,2025-04-14 03:06:15.715366,machine1,normal_activity,0.0635,-0.067,0.5974,0.4226,0.2679,192.168.1.1,U1005,explorer.exe,benign
EVT-00881,2025-04-14 03:07:59.474518,machine1,failed_login_attempts,0.2314,0.3635,0.5992,1.0221,0.8807,192.168.1.55,U1013,java.exe,malicious
EVT-00882,2025-04-14 03:08:25.068031,machine1,failed_login_attempts,0.4969,0.2357,1.459,0.3098,1.164,192.168.1.35,U1013,rundll32.exe,malicious
EVT-00883,2025-04-14 03:08:38.790286,machine1,privilege_escalation,0.9673,0.8486,0.8248,1.3378,0.4543,192.168.1.115,U1011,powershell.exe,malicious
EVT-00884,2025-04-14 03:08:49.387723,machine1,download_suspicious_domain,0.6784,0.2946,-0.1337,1.1233,0.4363,192.168.1.120,U1015,powershell.exe,malicious
EVT-00885,2025-04-14 03:09:47.457223,machine1,normal_activity,0.0298,0.5153,0.0255,0.1,0.6496,192.168.1.40,U1002,rundll32.exe,benign
EVT-00886,2025-04-14 03:09:58.173537,machine1,lateral_movement,0.9716,-0.2858,0.6545,0.609,0.8775,192.168.1.50,U1008,notepad.exe,malicious
EVT-00887,2025-04-14 03:10:32.142707,machine1,failed_login_attempts,0.2911,1.1435,1.1914,0.9532,1.064,192.168.1.85,U1003,msiexec.exe,malicious
EVT-00888,2025-04-14 03:11:40.739333,machine1,normal_activity,0.2204,0.4912,0.2286,-0.0473,0.7725,192.168.1.75,U1006,mimikatz.exe,benign
EVT-00889,2025-04-14 03:12:58.176938,machine1,normal_activity,0.0104,0.3953,0.596,1.0689,1.0091,192.168.1.25,U1013,powershell.exe -enc,benign
EVT-00890,2025-04-14 03:13:26.942892,machine1,failed_login_attempts,0.6566,0.4036,0.3668,1.1658,0.747,192.168.1.145,U1019,sc.exe,malicious
EVT-00891,2025-04-14 03:13:29.772683,machine1,exploit_cve,0.477,0.64,1.2632,1.193,0.0009,192.168.1.25,U1001,taskmgr.exe,malicious
EVT-00892,2025-04-14 03:13:56.841565,machine1,exploit_cve,0.0989,0.1502,1.0807,0.5301,1.0377,192.168.1.1,U1018,rundll32.exe,malicious
EVT-00893,2025-04-14 03:14:29.431952,machine1,data_exfiltration,0.6785,0.6598,0.0664,0.9711,0.9562,192.168.1.70,U1010,chrome.exe,malicious
EVT-00894,2025-04-14 03:15:06.574069,machine1,phishing_credential_stealer,1.107,1.3024,0.7272,0.5274,1.082,192.168.1.100,U1005,whoami.exe,malicious
EVT-00895,2025-04-14 03:15:22.951354,machine1,privilege_escalation,0.1626,0.7886,1.2134,1.251,0.6574,192.168.1.15,U1001,msconfig.exe,malicious
EVT-00896,2025-04-14 03:19:35.348931,machine1,exploit_cve,0.6701,1.0482,-0.1588,0.5393,1.1554,192.168.1.145,U1008,powershell.exe,malicious
EVT-00897,2025-04-14 03:20:58.402993,machine1,normal_activity,0.003,-0.0165,0.7251,0.8313,0.8248,192.168.1.25,U1014,powershell.exe -enc,benign
EVT-00898,2025-04-14 03:21:04.028806,machine1,normal_activity,0.6511,0.0036,-0.0371,0.6859,0.1267,192.168.1.65,U1005,certutil.exe,benign
EVT-00899,2025-04-14 03:21:09.107629,machine1,normal_activity,0.1648,0.7048,0.7049,0.4318,1.023,192.168.1.145,U1014,rundll32.exe,benign
EVT-00900,2025-04-14 03:21:44.961377,machine1,download_suspicious_domain,0.1189,0.1454,1.121,0.4194,0.3417,192.168.1.125,U1004,sc.exe,malicious
EVT-00901,2025-04-14 03:23:21.047789,machine1,normal_activity,0.2946,0.2665,0.5317,0.7148,0.4287,192.168.1.80,U1017,chrome.exe,benign
EVT-00902,2025-04-14 03:23:26.248139,machine1,normal_activity,0.2393,0.6683,-0.3075,-0.0267,0.9307,192.168.1.50,U1015,mimikatz.exe,benign
EVT-00903,2025-04-14 03:25:03.084847,machine1,phishing_credential_stealer,0.4304,0.6988,0.8288,0.9817,0.4742,192.168.1.60,U1010,mimikatz.exe,malicious
